"","TrueCoef","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf","MCMC.mode"
"beta[34]",0,0,0,0,2.27668254125e-05,0.00676757770148543,NA,2.47970617368494e-05,0.4,74485,-1.36404533923554e-05,1.00799603685717,0
"beta[35]",0,0,0,0,-0.000520846781875,0.0158213350710515,NA,5.68426362180733e-05,0.4,77471,-0.000963622775070985,1.01807544205518,0
"beta[36]",0,0,0,0,-0.000411210794375,0.013632172270343,NA,4.84657295405938e-05,0.4,79115,-0.000931626011624391,1.01046567751473,0
"beta[37]",0,0,0,0,-1.8142582875e-05,0.00384758951152432,NA,1.37963798015124e-05,0.4,77776,-3.11135551708576e-05,1.02096285238162,0
"beta[38]",0,0,0,0,-0.000715541464375,0.0191882054731573,NA,7.29750951170812e-05,0.4,69138,-0.00141507891088525,1.00969605985739,0
"beta[39]",0,0,0,0,8.2567951375e-05,0.00940663771973634,NA,3.06733613307251e-05,0.3,94047,-8.48163965801788e-05,1.02666584027496,0
"beta[40]",0,0,0,0,-2.0457272875e-05,0.00662591376731732,NA,2.34261427821371e-05,0.4,80000,-2.16789508106939e-06,1.0552692572944,0
"beta[41]",0,0,0,0,-0.000609391006625,0.018681752991715,NA,6.88605736048454e-05,0.4,73603,-0.00111426953165072,1.01999453472688,0
"beta[42]",0,0,0,0,7.252805525e-05,0.00609416002555474,NA,2.15461093985272e-05,0.4,80000,-9.63806067888969e-05,1.03207618006115,0
"beta[43]",0,0,0,0,0.0001029831486,0.00799953520145941,NA,2.77745451753193e-05,0.3,82954,0.00516231717693252,1.07199455013941,0
"beta[44]",0,0,0,0,-0.0002791641495,0.0116449075238888,NA,4.16484376883104e-05,0.4,78176,-0.000586313977392335,1.01013216394597,0
"beta[45]",0,0,0,0,5.91242878749999e-06,0.00771630853553401,NA,2.72812704560154e-05,0.4,80000,-1.50891839670055e-05,1.00381049154265,0
"beta[46]",0,0,0,0,-2.7690863125e-05,0.00907258493283143,NA,3.36003062534732e-05,0.4,72908,-1.4647605258459e-05,1.00949095259452,0
"beta[47]",0,0,0,0,-5.56185675e-05,0.00594392045201812,NA,2.06893653212436e-05,0.3,82538,-9.49610065817802e-05,1.03456542237336,0
"beta[48]",0,0,0,0,-0.0001622863775,0.0105098973945225,NA,3.7158098586214e-05,0.4,80000,-0.000310319421226945,1.01414335393905,0
"beta[49]",0,0,0,0,-0.00012464199732,0.00858308731562023,NA,3.1326895353814e-05,0.4,75068,-0.000220454278412209,1.01682625575422,0
"beta[50]",0,0,0,0,-0.0001032407616875,0.00584516601903898,NA,2.10199755638994e-05,0.4,77327,-0.000226639892392903,1.04509450170429,0
"beta[51]",0,0,0,0,4.796806375e-05,0.00420117343891686,NA,1.47558139470971e-05,0.4,81062,-0.000137103256050568,1.02116264914525,0
"beta[52]",0,0,0,0,2.3479759625e-05,0.00573148512673757,NA,2.02638599969285e-05,0.4,80000,-2.00279745273661e-05,1.00447011311559,0
"beta[53]",0,0,0,0,9.4333278375e-05,0.00889127978464543,NA,3.3340182729234e-05,0.4,71120,-0.00020584087825181,1.00946083908709,0
"beta[54]",0,0,0,0,6.061672425e-05,0.0121867761703141,NA,4.32546995470169e-05,0.4,79380,-6.71103019310156e-05,1.00848781276005,0
"beta[55]",0,0,0,0,0.0004681399315,0.0165947953996598,NA,5.86714617975012e-05,0.4,80000,-0.000791330200521632,1.01302101118203,0
"beta[56]",0,0,0,0,0.00016413959475,0.0094408154735644,NA,3.37175817504985e-05,0.4,78398,-0.000256528928328118,1.01405766501178,0
"beta[57]",0,0,0,0,1.74398875e-05,0.00428575655088243,NA,1.47469666756113e-05,0.3,84460,-2.61298635703576e-05,1.00367046168502,0
"beta[58]",0,0,0,0,-0.000131813933875,0.0076686245350954,NA,2.69679503535071e-05,0.4,80861,-0.000283106782567128,1.02319569979346,0
"beta[59]",0,0,0,0,0.0002123418482875,0.0102989846071846,NA,3.62797913263804e-05,0.4,80586,-0.000419684820693268,1.00495099687028,0
"beta[60]",0,0,0,0,-0.00010491254,0.00650316630366656,NA,2.35223297127397e-05,0.4,76434,-0.000256651497172775,1.00788507427799,0
"beta[61]",0,0,0,0,-1.35213795e-05,0.00358996390568921,NA,1.27697664113811e-05,0.4,79034,-8.39892889999642e-05,1.01373687479636,0
"beta[62]",0,0,0,0,0.00046295011225,0.0159160929135134,NA,5.77786821899864e-05,0.4,75882,-0.000805847186466305,1.00653380972738,0
"beta[63]",0,0,0,0,5.1329856e-05,0.00645219006248561,NA,2.25720420562183e-05,0.3,81710,-8.96912556393807e-05,1.06360165218205,0
"beta[64]",0,0,0,0,-3.20496275e-05,0.00392568045150754,NA,1.40674332895004e-05,0.4,77875,-0.000102059364736214,1.00746520614397,0
"beta[65]",0,0,0,0,-5.0974346875e-05,0.00972887593390385,NA,3.53311102458561e-05,0.4,75825,-6.63622970510332e-05,1.00441318081998,0
"beta[66]",0,0,0,0,9.897678e-05,0.00844926009300414,NA,2.98726455388621e-05,0.4,80000,-0.000151128182825802,1.02764867562222,0
"beta[67]",0,0,0,0,-7.29060950375e-05,0.00868657157738748,NA,3.07116683381644e-05,0.4,80000,-4.70009790094836e-05,1.02371463183152,0
"beta[68]",0,0,0,0,0.000144577529875,0.00999587415674283,NA,3.48994194544542e-05,0.3,82036,-0.000164047505787994,1.01957384388346,0
"beta[69]",0,0,0,0,0.000373763006875,0.0150456340811211,NA,6.06463534628356e-05,0.4,61548,-0.000577007142139043,1.00291700601764,0
"beta[70]",0,0,0,0,0.00122031431975,0.0272096075824731,NA,0.000100471050977912,0.4,73344,-0.00208167896015157,1.00581070990933,0
"beta[71]",0,0,0,0,2.334008125e-06,0.0039725043766639,NA,1.38384406982854e-05,0.3,82405,-3.84961329399886e-05,1.02908323102361,0
"beta[72]",0,0,0,0,-5.556640375e-05,0.00734612645176148,NA,2.53602472414603e-05,0.3,83909,-9.06832561671751e-05,1.01161892199851,0
"beta[73]",0,0,0,0,-0.000207370079625,0.0095073037679123,NA,3.43121177323853e-05,0.4,76775,-0.0004136695928426,1.00303296565691,0
"beta[74]",0,0,0,0,-0.000200584833125,0.0103816743134264,NA,3.6704761535474e-05,0.4,80000,-0.000366616735753169,1.00528721236321,0
"beta[75]",0,0,0,0,-0.0007279572288875,0.0209343105576389,NA,8.89674031102235e-05,0.4,55368,-0.00112977315130486,1.00442633870694,0
"beta[76]",0,0,0,0,3.56569999999999e-07,0.00541636151373795,NA,1.97559444623686e-05,0.4,75166,-5.57318004436891e-05,1.04090206933097,0
"beta[77]",0,0,0,0,-0.000128175932375,0.00823023662859363,NA,2.90982806542353e-05,0.4,80000,-0.000234947804748979,1.03876603027324,0
"beta[78]",0,0,0,0,-0.0002416368025,0.0127048875790399,NA,4.56632061368841e-05,0.4,77412,-0.000378839526108163,1.00696528124161,0
"beta[79]",0,0,0,0,-5.3868851125e-05,0.00886185662063907,NA,3.0906430031789e-05,0.3,82215,-5.03167800753409e-05,1.04276227223026,0
"beta[80]",0,0,0,0,6.17865125e-06,0.00895423563688751,NA,3.1164142593648e-05,0.3,82556,-2.49065775559563e-05,1.02123592845954,0
"beta[81]",0,0,0,0,-0.00148294908625,0.031696692930102,NA,0.000126248539448243,0.4,63034,-0.000241604463687905,1.00547692642048,0
"beta[82]",0,0,0,0,-0.000194706619125,0.0103089220286121,NA,3.78839073394649e-05,0.4,74049,-0.000325914699834281,1.00621913614799,0
"beta[83]",0,0,0,0,-0.000285022944425,0.0128976721479555,NA,4.70912185745916e-05,0.4,75014,-0.000495977548895392,1.02647469385957,0
"beta[84]",0,0,0,0,9.4260384125e-05,0.00977572067382241,NA,3.45623918972226e-05,0.4,80000,-0.000153147929479431,1.00293317850376,0
"beta[85]",0,0,0,0,-0.0007313012018,0.0186599760499121,NA,7.01708792414382e-05,0.4,70714,-0.00160907844339323,1.00822012025165,0
"beta[86]",0,0,0,0,-0.0001326157963375,0.00832490052068694,NA,2.94329680544018e-05,0.4,80000,-0.000298695553308928,1.01655111289743,0
"beta[87]",0,0,0,0,-9.347686575e-05,0.0080722300444084,NA,2.87453680534114e-05,0.4,78859,0.00126095902815346,1.02883027317615,0
"beta[88]",0,0,0,0,0.00026886449,0.0125014910138303,NA,4.54388625982923e-05,0.4,75695,-0.000428009649352042,1.00332877794575,0
"beta[89]",0,0,0,0,-4.81983535e-05,0.00537736227952888,NA,1.90118466637568e-05,0.4,80000,-9.36490001821396e-05,1.04115261742778,0
"beta[90]",0,0,0,0,-0.00060095758575,0.0173153863934652,NA,6.3093204407259e-05,0.4,75318,0.000162901627239014,1.01262925022238,0
"beta[91]",0,0,0,0,-8.12110575e-06,0.00539133496263909,NA,1.90612475586499e-05,0.4,80000,-2.50787977768219e-05,1.01033842190054,0
"beta[92]",0,0,0,0,3.665819e-05,0.0120861926385483,NA,4.30137203943943e-05,0.4,78952,-2.19335006647244e-05,1.0169573764255,0
"beta[93]",0,0,0,0,1.16579375e-05,0.00489605741513035,NA,1.73101769965859e-05,0.4,80000,-4.69877528028951e-05,1.06870809427714,0
"beta[94]",0,0,0,0,4.354107625e-05,0.00634107368374995,NA,2.19711590725157e-05,0.3,83295,-6.6453040024726e-05,1.03407065638582,0
"beta[95]",0,0,0,0,1.902514875e-05,0.00445415020689824,NA,1.57477990786074e-05,0.4,80000,-4.43104340246251e-05,1.01879351075145,0
"beta[96]",0,0,0,0,4.215313875e-06,0.00606676077313804,NA,2.18948180419711e-05,0.4,76777,-3.72221149470181e-05,1.03156783712998,0
"beta[97]",0,0,0,0,-0.001336585173125,0.0288148243254807,NA,0.000110608756192399,0.4,67866,-5.8744487845386e-05,1.00342613663041,0
"beta[98]",0,0,0,0,0.0003281058935,0.0121932346396065,NA,4.45672442624224e-05,0.4,74852,-0.000739403801540033,1.01464665245027,0
"beta[99]",0,0,0,0,-7.6351332e-05,0.00606886342647722,NA,2.15430631903885e-05,0.4,79360,-8.92669995050329e-05,1.01599640096074,0
"beta[100]",0,0,0,0,0.0002799215551,0.0139392614710628,NA,5.02577074116051e-05,0.4,76926,-0.000395253692668543,1.00623181941552,0
