"","TrueCoef","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf","MCMC.mode"
"beta[1]",-4.95619338450438,-5.37809,-5.12199,-4.87553,-5.12183314375,0.127718464271462,NA,0.000464503949737717,0.4,75601,0.00164724811758067,1.00004460936378,-5.11731626038136
"beta[2]",0,0,0,0,-1.43766975e-05,0.00300256817134225,NA,1.06156815746544e-05,0.4,80000,-8.13641182187331e-05,1.05125386116974,0
"beta[3]",0,0,0,0,6.13967625e-05,0.00451524578272728,NA,1.59638045584524e-05,0.4,80000,-0.000251736623614129,1.03030039822303,0
"beta[4]",0,0,0,0,6.2364631125e-05,0.00458585097487687,NA,1.6901650744233e-05,0.4,73618,-0.000143802526648092,1.04442025548763,0
"beta[5]",0,0,0,0,-8.828947625e-05,0.00462709030814111,NA,1.74965613646022e-05,0.4,69938,-0.000318455382254446,1.00372630690163,0
"beta[6]",0,0,0,0,-5.2629251875e-05,0.00384943006819295,NA,1.36097905246127e-05,0.4,80000,-0.000249028690853353,1.05625798432841,0
"beta[7]",0,0,0,0,-6.543682925e-05,0.00465652401764412,NA,1.76658987773988e-05,0.4,69479,-0.000227040004724835,1.02563026918048,0
"beta[8]",0,0,0,0,-1.8106010625e-05,0.00350277152063483,NA,1.23841674759395e-05,0.4,80000,-2.49126201617959e-05,1.02284276507067,0
"beta[9]",0,0,0,0,1.23474125e-06,0.00344311226561201,NA,1.25234518254899e-05,0.4,75588,-1.2240172179588e-05,1.05376945046185,0
"beta[10]",0,0,0,0,-3.15288725e-05,0.00354312812967828,NA,1.25268496355418e-05,0.4,80000,-0.000128214560179378,1.01463604830313,0
"beta[11]",0,0,0,0,-8.74884875e-06,0.00211517967626623,NA,7.47828946257916e-06,0.4,80000,-3.31310649774585e-05,1.05549560933633,0
"beta[12]",0,0,0,0,-4.1119307425e-05,0.00333085117209365,NA,1.17763372545541e-05,0.4,80000,-0.000161443882557009,1.1211049411555,0
"beta[13]",0,0,0,0,-2.92720225e-06,0.00208166812005005,NA,7.66081330179045e-06,0.4,73837,-1.03770018708569e-05,1.05574794394457,0
"beta[14]",0,0,0,0,-6.320667534375e-05,0.00422485600267803,NA,1.4937121645151e-05,0.4,80000,-0.000292379855516197,1.00696144887756,0
"beta[15]",0,0,0,0,0.00035000646975,0.0115903369779236,NA,4.23807053566239e-05,0.4,74792,-0.00093351855194375,1.00904691166248,0
"beta[16]",0,0,0,0,-7.601279812e-05,0.00458201781735763,NA,1.65826896531683e-05,0.4,76349,-0.000204741342008437,1.01391015196037,0
"beta[17]",0,0,0,0,2.4385368125e-05,0.00319857434158488,NA,1.1308668035319e-05,0.4,80000,-5.70446156432617e-05,1.03468116669642,0
