"","TrueCoef","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf","MCMC.mode"
"beta[489]",0,0,0,0,-3.434796375e-06,0.000864730568991478,NA,3.05728424616525e-06,0.4,80000,-2.28109339896179e-05,1.03427928665176,0
"beta[490]",0,0,0,0,-2.0304395625e-05,0.00181258290311117,NA,6.48994540781382e-06,0.4,78003,-0.000116040285891758,1.08651460701474,0
"beta[491]",0,0,0,0,1.2958509e-05,0.00170847685653343,NA,6.04037785377504e-06,0.4,80000,-8.34028107048922e-05,1.08528696501161,0
"beta[492]",0,0,0,0,2.67460999999999e-07,0.00086009544618237,NA,3.04089661231567e-06,0.4,80000,-2.44415224806347e-05,1.12708772022925,0
"beta[493]",0,0,0,0,-8.01985737499999e-07,0.000872356728157925,NA,3.08424679047081e-06,0.4,80000,-5.66411218605278e-06,1.01473474906196,0
"beta[494]",0,0,0,0,2.90725625e-06,0.000952829146840776,NA,3.88990870301956e-06,0.4,60000,-2.93694334153093e-05,1.2427021782522,0
"beta[495]",0,0,0,0,-3.5130025e-06,0.00108313207694925,NA,3.82945018265656e-06,0.4,80000,-1.84744553917237e-05,1.07003867374451,0
"beta[496]",0,0,0,0,-3.12212425e-06,0.000900573235974721,NA,3.1840072105645e-06,0.4,80000,-2.66204953019284e-05,1.02215040201138,0
"beta[497]",0,0,0,0,9.80415625e-06,0.00149800663142214,NA,5.2962532367054e-06,0.4,80000,-7.49928851743688e-05,1.17220478743184,0
"beta[498]",0,0,0,0,6.504478875e-06,0.00115974621256153,NA,4.13078280240694e-06,0.4,78824,-5.0608608304972e-05,1.03582107014142,0
"beta[499]",0,0,0,0,-5.09084625e-06,0.000882018404875667,NA,3.11840597609504e-06,0.4,80000,-4.03437125941118e-05,1.04765427835729,0
"beta[500]",0,0,0,0,2.661053125e-06,0.000551776642526179,NA,2.25261871029215e-06,0.4,60000,-1.17384679992579e-05,1.07791095620092,0
