"","TrueCoef","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf","MCMC.mode"
"beta[1]",0,0,0,0,-4.17617025e-05,0.00704482874510611,NA,2.35379057504954e-05,0.3,89579,-2.66146034458729e-05,1.07215089279722,0
"beta[2]",0,0,0,0,1.65511675e-05,0.00458539085827423,NA,1.62118048513834e-05,0.4,80000,-6.1145865522353e-05,1.05253326383372,0
"beta[3]",-0.152217361610383,0,0,0,8.134253375e-05,0.00697955222718258,NA,2.46764435474307e-05,0.4,80000,-0.000163348888081144,1.03499153205396,0
"beta[4]",0,0,0,0,-1.46063175e-05,0.00444887793366075,NA,1.62260315596265e-05,0.4,75176,-4.21561152907994e-05,1.03047317681074,0
"beta[5]",0,0,0,0,1.96381925e-05,0.00501045836732109,NA,1.77146454419291e-05,0.4,80000,-1.68208627133106e-05,1.0471955173356,0
"beta[6]",0,0,0,0,1.571999625e-05,0.00484630311269704,NA,1.71342689733658e-05,0.4,80000,-1.43382357518688e-05,1.02215709842205,0
"beta[7]",0,0,0,0,8.572268875e-05,0.00780934160530362,NA,2.80345770653415e-05,0.4,77596,-0.000148789512667788,1.02089923753039,0
"beta[8]",0,0,0,0,4.870112625e-05,0.00491119300858747,NA,1.73636894004404e-05,0.4,80000,-7.51274295205846e-05,1.01784028038442,0
"beta[9]",0,0,0,0,6.52879075e-06,0.00580576976778281,NA,2.05264958640343e-05,0.4,80000,-1.27439042669518e-05,1.02414701512373,0
"beta[10]",0,0,0,0,-0.000186714587,0.0116775338918179,NA,3.96751429244782e-05,0.3,86629,-0.000232833768313449,1.00577932850962,0
"beta[11]",0,0,0,0,-0.00019558697375,0.0112838008520621,NA,4.00040303505125e-05,0.4,79562,-0.000336298634615649,1.02874573850102,0
"beta[12]",0,0,0,0,-3.1786758375e-05,0.00765170762533279,NA,2.70528717476478e-05,0.4,80000,-9.78995679747086e-06,1.03593727387499,0
"beta[13]",0,0,0,0,-2.14501025e-05,0.00506896635690757,NA,1.79215024228755e-05,0.4,80000,-7.62423507015615e-05,1.04284706730097,0
