"","TrueCoef","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf","MCMC.mode"
"beta[1]",-3.30268990946934,-4.78016,-3.660695,-2.53012,-3.6536994017875,0.617790897807449,NA,0.00680298118589026,1.1,8247,0.232584311068413,1.00401381357319,-3.63667917342659
"beta[2]",6.62849798777557,5.73333,6.528915,7.37836,6.554427265625,0.434312143334005,NA,0.00512202106305492,1.2,7190,0.191796821717047,1.00163904307114,6.53090546941494
"beta[3]",0,0,0,0,0.000640691575325,0.020787158399632,NA,7.85906575854343e-05,0.4,69960,-0.000905537484451165,1.01246149009732,0
"beta[4]",0,0,0,0,-0.002768133406875,0.0671116397133147,NA,0.00042363904222001,0.6,25096,0.081090607728557,1.06922548598409,0
"beta[5]",0,0,0,0,-0.000329620239125,0.0221469108761858,NA,8.27603743799512e-05,0.4,71611,0.000149211159148248,1.00832029745877,0
"beta[6]",0,0,0,0,-0.000789279071875,0.0295354389126708,NA,0.00013998166829818,0.5,44519,-0.000807880698802898,1.00517186623514,0
"beta[7]",0,0,0,0,0.0004403827614375,0.0316754493609762,NA,0.000115367624335885,0.4,75384,-0.000201411438295429,1.00058336236878,0
"beta[8]",0,0,0,0,6.14256885e-05,0.0128109201978069,NA,5.0312909523782e-05,0.4,64834,-9.32126978898947e-05,1.09285702143205,0
"beta[9]",0,0,0,0,-0.01497482281375,0.112660587837419,NA,0.001216055476653,1.1,8583,0.149830644987615,1.00219578778191,0
"beta[10]",0,0,0,0,-0.000872507654,0.0269774830964083,NA,0.000101101519582316,0.4,71201,-0.000933563281643786,1.00389171394331,0
"beta[11]",0,0,0,0,0.000721786281,0.0271330727461006,NA,0.000108150521090928,0.4,62942,-0.00070571848417564,1.0488686637108,0
"beta[12]",0,0,0,0,-0.000100914178625,0.00773353295133205,NA,2.73421679620844e-05,0.4,80000,-0.000189926972152805,1.00800959571665,0
"beta[13]",0,0,0,0,6.15103750000003e-06,0.0185588767239666,NA,7.41474911414201e-05,0.4,62648,0.00122210194583184,1.02408140494776,0
"beta[14]",0,0,0,0,-4.4837084125e-05,0.0173809373827439,NA,6.21890002764485e-05,0.4,78112,-1.56837542179934e-05,1.03926937555739,0
"beta[15]",0,0,0,0,-0.00039768734875,0.0169882601674208,NA,0.000111805380163958,0.7,23087,-0.000442526156808795,1.04368950659908,0
"beta[16]",0,0,0,0,-5.85319895e-05,0.0145091561906951,NA,5.4733849332597e-05,0.4,70270,-0.000125334826714865,1.07705376910827,0
"beta[17]",0,0,0,0,-0.001344107757125,0.0350163309599822,NA,0.000144265774389913,0.4,58913,-0.00146343134155411,1.00481147365105,0
"beta[18]",0,0,0,0,-0.0019176719417375,0.0406785079599081,NA,0.000245157108516512,0.6,27532,0.078847429609768,1.00431821324513,0
"beta[19]",0,0,0,0,0.0001223303915,0.0112448696587358,NA,4.08785486918939e-05,0.4,75669,-0.000151770877187713,1.01049387731487,0
"beta[20]",0,0,0,0,-0.0078571294675,0.100352870118159,NA,0.000519601415794195,0.5,37301,-0.0024027764984008,1.00758408568593,0
"beta[21]",0,0,0,0,-7.12240525e-05,0.00873295905524731,NA,3.34290222829367e-05,0.4,68246,-4.33294862406901e-05,1.05361943414258,0
"beta[22]",0,0,0,0,0.000199383246875,0.0144437634391294,NA,5.22224278372341e-05,0.4,76497,-0.00027428498178772,1.00811988031715,0
"beta[23]",0,0,0,0,0.00014462463675,0.0223265674260346,NA,9.70698108779981e-05,0.4,52902,-0.000253342594693361,1.13693759853579,0
