"","TrueCoef","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf","MCMC.mode"
"beta[1]",0,0,0,5.65272,1.68970231794113,2.3234204485777,NA,0.0163991283675634,0.7,20073,0.702777060541018,2.14161058797229,0
"beta[2]",0,0,0,0,-0.0006216470955,0.0233580441198749,NA,0.000107265422803106,0.5,47419,0.21344411665922,1.0783596910668,0
"beta[3]",0,-3.86144,0,0,-0.531888126428875,1.28254320055941,NA,0.00778777122267413,0.6,27122,0.479767122748012,2.02302160450876,0
"beta[4]",0,0,0,0,0.00258233543175,0.0568982571171976,NA,0.000349048143371285,0.6,26572,0.146562001078028,1.08934796634291,0
"beta[5]",0,0,0,0,-0.000266557794125,0.0435397147459533,NA,0.000263895880693253,0.6,27221,0.176255228406164,1.11789074848353,0
"beta[6]",0,0,0,0,0.000366157808125,0.0335049874642278,NA,0.000192535858544275,0.6,30283,0.0679168094459767,1.06134552831797,0
"beta[7]",0,0,0,0,0.039160387630075,0.318239490199712,NA,0.00204837997503531,0.6,24137,0.353992662528348,1.32670144850605,0
"beta[8]",0,-9.50281,0,0,-2.00678475771963,3.55282291337626,NA,0.0297854322367555,0.8,14228,0.430715620324762,7.46884417562922,0
"beta[9]",0,0,0,0,0.0034021059350875,0.0818498102773346,NA,0.000371898154939878,0.5,48438,0.147203365939207,1.20443377455266,0
"beta[10]",0,0,0,0,0.002587348465,0.0614359836285907,NA,0.000312808061298527,0.5,38574,0.129478263527235,1.25959801745003,0
"beta[11]",0,0,0,0,0.013052759790875,0.160067649055892,NA,0.000935141229866132,0.6,29299,0.278603570902544,1.28809559103948,0
"beta[12]",0,0,0,0,-0.003280907470875,0.0925764721806728,NA,0.000782443684301631,0.8,13999,0.390102110663982,1.06952749746965,0
"beta[13]",0,0,0,0,-0.003026386846125,0.0733492273071628,NA,0.000428726604806498,0.6,29271,0.242571219586932,1.26405671216194,0
"beta[14]",0,0,0,0,-0.00179377615,0.077703336459386,NA,0.000517992395355755,0.7,22503,0.318869320281095,1.09392341303172,0
"beta[15]",0,0,0,7.36781,1.04871908775188,2.33912377723663,NA,0.0158761571435129,0.7,21708,0.638648847365723,2.31433022314885,0
"beta[16]",0,-3.76191,0,0,-0.7687101041255,1.41035950819217,NA,0.00871110227349135,0.6,26213,0.237540921351519,4.51887464705841,0
"beta[17]",0,0,0,0,0.0003916676225,0.0547898961182449,NA,0.000320128752251009,0.6,29292,0.113800749510892,1.07708490671039,0
"beta[18]",0,-1.8948,0,0,-0.16069002779925,0.560768896198188,NA,0.0029133507663344,0.5,37049,0.40467130226439,1.53298485779691,0
"beta[19]",0,-4.39426,0,0,-0.353968862864375,1.35454559758534,NA,0.00901679556168385,0.7,22567,0.424743429483404,1.48587695891456,0
"beta[20]",0,0,0,0,0.0519031531797375,0.375941750108678,NA,0.00245387139485912,0.7,23471,0.390256143862348,1.33366031129138,0
"beta[21]",0,0,0,0,-0.000800434222875,0.0451188290046434,NA,0.000247828450097132,0.5,33145,0.115069161396667,1.11125085011371,0
"beta[22]",0,0,0,0,0.007313394412625,0.113577258571928,NA,0.000735548718408557,0.6,23843,0.505544405427972,1.1856442361733,0
"beta[23]",0,0,0,0,0.0002939701921,0.0265156248606508,NA,0.000137001407290515,0.5,37459,0.00300466617021245,1.11797655890368,0
"beta[24]",0,0,0,0,-0.002702101853,0.172198977656246,NA,0.000756163122833866,0.4,51860,0.18797401287614,1.28708669820506,0
"beta[25]",0,0,0,0,0.0032858637745,0.0789601061934651,NA,0.000501722546316838,0.6,24768,0.0741066628822526,1.23984420284972,0
"beta[26]",0,0,0,0,0.000807677992000001,0.0698300950469042,NA,0.000450306096108289,0.6,24047,0.29131675191434,1.19039547093333,0
"beta[27]",0,0,0,0,-0.0244035302577625,0.291671998365637,NA,0.00182361257587651,0.6,25581,0.538213058175724,1.26299934568846,0
"beta[28]",0,0,0,0,0.0015213496595,0.0392878751932265,NA,0.000220468410194149,0.6,31756,0.195502544969605,1.07285315716559,0
"beta[29]",0,0,0,0,0.0007602313938875,0.0630625579554034,NA,0.000319705567074633,0.5,38908,0.244785837007533,1.16626951035838,0
"beta[30]",0,0,0,0,0.0028475097368875,0.0592376064706009,NA,0.00039812072958512,0.7,22139,0.221654900747983,1.04663561375969,0
"beta[31]",0,0,0,0,0.039814384057875,0.435928730123888,NA,0.00268276404837617,0.6,26404,0.462902260887692,1.24881339503617,0
"beta[32]",0,0,0,0,0.002589929676125,0.0728865612315311,NA,0.000461276889260177,0.6,24967,0.356274831517747,1.20278513920596,0
"beta[33]",0,0,0,0,0.221445808882625,1.20426463196117,NA,0.00728893026671377,0.6,27297,0.45719003860668,1.3802661915515,0
"beta[34]",0,0,0,0,-0.0128746655416625,0.149842131886799,NA,0.00101155985188874,0.7,21942,0.543422853021899,1.08307240695956,0
"beta[35]",0,0,0,0,-0.001068585599375,0.0455118115890717,NA,0.000262235916042445,0.6,30121,0.240624448957517,1.12554182269186,0
"beta[36]",0,0,0,0,-0.051748871633325,0.276234744570714,NA,0.00214440421298342,0.8,16594,0.391340674232261,1.33165387371105,0
"beta[37]",0,0,0,0,-0.013404019114125,0.185186393474687,NA,0.000986878361931475,0.5,35212,0.651093626664116,1.22881170565642,0
"beta[38]",0,0,0,0,0.00215908988025,0.0672604326202776,NA,0.000399181007226555,0.6,28391,0.377970157696682,1.23532489882582,0
"beta[39]",0,0,0,0,-0.00100488510025,0.0454539013913059,NA,0.000261495171251502,0.6,30214,0.0419240738311985,1.07621666548644,0
"beta[40]",0,0,0,0,0.000320607049375,0.0279241819886926,NA,0.000123023031181669,0.4,51521,0.0278152695027606,1.07965931394801,0
"beta[41]",0,0,0,0,-0.00340257212125,0.0806113570754508,NA,0.000397514658116564,0.5,41123,0.211320426135109,1.28256083113592,0
"beta[42]",0,0,0,0,-0.003776483074125,0.10824725339689,NA,0.000588897256738412,0.5,33787,0.280193075437131,1.21042205568053,0
"beta[43]",0,0,0,0,-0.044053270318125,0.287464451489344,NA,0.00151275641875494,0.5,36110,0.382721646719939,1.34233890687448,0
"beta[44]",0,0,0,0,-0.00411350941362502,0.193630181620136,NA,0.00132498951968667,0.7,21356,0.521821827506689,1.13821524423318,0
"beta[45]",0,0,0,0,-0.0068540135525,0.10526551756957,NA,0.000684303580489015,0.7,23663,0.348736634917942,1.1873258046339,0
"beta[46]",0,0,0,0,0.000141798002500001,0.0935866990690965,NA,0.000519994929674968,0.6,32391,0.205487530393259,1.25903608726065,0
"beta[47]",0,0,0,0,-0.0012179624205625,0.0401102860496513,NA,0.000195657673104317,0.5,42026,0.0964313607765489,1.21938602633616,0
"beta[48]",0,0,0,0,-0.0001346250889375,0.0427921872921918,NA,0.000217327010735881,0.5,38771,0.135206023753156,1.19635545768023,0
"beta[49]",0,0,0,0,-3.2005389875e-05,0.0212212347048377,NA,9.06350497732032e-05,0.4,54821,0.00611744608472151,1.0348624861302,0
"beta[50]",0,0,0,0,0.0021652491375,0.0530559395036658,NA,0.000314304158233102,0.6,28495,0.160110269186686,1.22053041369375,0
"beta[51]",0,0,0,0,0.0085760781247125,0.156713251240655,NA,0.00109944259143776,0.7,20317,0.581514302040164,1.1050706182301,0
"beta[52]",0,0,0,0,-0.001672022001625,0.052723974630649,NA,0.000319388425401161,0.6,27251,0.148264050720991,1.10749638721815,0
"beta[53]",0,0,0,0,0.003024117976875,0.121094720258183,NA,0.000817907928899323,0.7,21920,0.434779542518496,1.2102147745487,0
"beta[54]",0,0,0,0,0.0002721064838,0.0347712317366182,NA,0.000178988191918075,0.5,37739,0.0340704937983976,1.14192690402085,0
"beta[55]",0,0,0,0,-0.007528901768,0.100811589363141,NA,0.000534952162063223,0.5,35513,0.0799888905896226,1.28034119988081,0
"beta[56]",0,0,0,0,0.00139632840975,0.040826072798983,NA,0.000184885407577758,0.5,48761,0.206997751979431,1.22322664449,0
"beta[57]",0,0,0,0,0.00225957725,0.0480667534614678,NA,0.000317680142397516,0.7,22893,0.200007889381611,1.06285710516109,0
"beta[58]",0,0,0,0,-0.00187630451785,0.0986989715552129,NA,0.000615717930174484,0.6,25696,0.248968054077653,1.16323204236969,0
"beta[59]",0,0,0,0,0.001779698184625,0.0520607494807141,NA,0.000304723606590901,0.6,29188,0.231861513562172,1.11231738731285,0
"beta[60]",0,0,0,0,-0.00036967550975,0.0198389021516579,NA,9.32291933033575e-05,0.5,45283,0.00794374158712719,1.06221523007945,0
"beta[61]",0,0,0,0,0.001042428726375,0.0356122631986599,NA,0.000167554639180721,0.5,45174,0.0433937580103552,1.11726762922818,0
"beta[62]",0,0,0,0,2.2562294625e-05,0.0375204097108942,NA,0.000195268393690894,0.5,36921,0.0914882287211848,1.10494550550352,0
"beta[63]",0,0,0,0,-7.62916151250004e-05,0.0247114916315173,NA,0.000131567525268589,0.5,35278,0.0128336415766415,1.09394016999087,0
"beta[64]",0,0,0,0,0.02769038619875,0.273219982859425,NA,0.00144333856772736,0.5,35833,0.298304328440257,1.30986289285162,0
"beta[65]",0,0,0,0,9.07653759999997e-05,0.05090803556344,NA,0.000278691693200069,0.5,33368,0.144319065286366,1.05646067806639,0
"beta[66]",0,0,0,0,0.05496805094875,0.424626207153523,NA,0.00247410552049363,0.6,29456,0.250201039732994,1.32951078697881,0
"beta[67]",0,0,0,0,0.053618947432625,0.289188395445362,NA,0.0017668158620736,0.6,26790,0.455777072219426,1.34319205319287,0
"beta[68]",0,0,0,0,-0.0099197705085,0.143582633683385,NA,0.000949891662039673,0.7,22848,0.29689568782988,1.22728125189153,0
"beta[69]",0,-0.000387004,0,7.62601,1.52538954294506,2.62617403523707,NA,0.0193124828614407,0.7,18491,0.58392270494069,3.4218891646035,0
"beta[70]",0,0,0,0,0.00993811660725,0.117254854273108,NA,0.000599157448279187,0.5,38298,0.234605432588213,1.30371166955995,0
"beta[71]",0,0,0,0,0.00153753934225,0.0522190279063667,NA,0.000305982223499509,0.6,29125,0.242779700055439,1.21732479611381,0
"beta[72]",0,0,0,0,-0.001444384549625,0.0473507403516184,NA,0.000256511438291769,0.5,34075,0.0435111066656098,1.13567513279674,0
"beta[73]",0,0,0,0,0.0095897985945,0.122480121247293,NA,0.000802261319324847,0.7,23308,0.281923484533647,1.27793690214275,0
"beta[74]",0,0,0,0,0.0018243156627225,0.0422383791763088,NA,0.000242912402980969,0.6,30235,0.0173936841607016,1.05498510936474,0
"beta[75]",0,0,0,0,0.0002467600989375,0.0442848688989459,NA,0.000224152640721468,0.5,39032,0.433227872657451,1.11439232303744,0
"beta[76]",0,0,0,3.02259,0.237446186603625,0.962342068664406,NA,0.00636693212421428,0.7,22845,0.300106614714543,1.46104763951757,0
"beta[77]",0,0,0,0,0.022090940846375,0.221172276943619,NA,0.00110727548426479,0.5,39898,0.391485847224336,1.2895431670029,0
"beta[78]",0,0,0,0,0.01030560137925,0.115895200105394,NA,0.000624479995952241,0.5,34442,0.266877772410592,1.21684280629453,0
"beta[79]",0,0,0,0,0.06419716627275,0.343479614174833,NA,0.00232860299983044,0.7,21758,0.480753307171122,1.36380575782515,0
"beta[80]",0,0,0,0,-0.00198064574,0.0465433911898092,NA,0.00028452482105423,0.6,26759,0.137221127964041,1.12759131242767,0
"beta[81]",0,0,0,0,0.000835553692750001,0.0901925049276559,NA,0.000487107469680418,0.5,34284,0.142956371723807,1.21589134813891,0
"beta[82]",0,0,0,0,-0.000497232823375,0.0715461703989996,NA,0.000437679601972569,0.6,26721,0.140247304185424,1.19950756623488,0
"beta[83]",0,0,0,0,-0.0871720994446251,0.53112115906949,NA,0.00400684156785746,0.8,17570,0.43351213064498,1.34330663208969,0
"beta[84]",0,0,0,0,0.0628318749435,0.351691026474995,NA,0.00213296077920721,0.6,27187,0.311737823521194,1.37275934577941,0
"beta[85]",0,0,0,0,0.00263298883845,0.0610280014959385,NA,0.000309817871319852,0.5,38801,0.185913907699045,1.27445202948726,0
"beta[86]",0,0,0,0,0.01360319660365,0.144874757072838,NA,0.000966590858107212,0.7,22465,0.455609761435413,1.16721285799458,0
"beta[87]",0,0,0,0,0.0044624370235,0.0603913684768729,NA,0.0003537694876275,0.6,29141,0.217667407053923,1.18973474818514,0
"beta[88]",0,0,0,0,0.030489458293875,0.287302779579893,NA,0.00154269802793783,0.5,34683,0.436500007891982,1.31796182022731,0
"beta[89]",0,0,0,0,-0.000627771981,0.0399103044363625,NA,0.000213509923157368,0.5,34941,0.100460933752107,1.06198334787693,0
"beta[90]",0,0,0,0,0.013370239728,0.171612294992145,NA,0.00109839302691479,0.6,24411,0.343132582013105,1.28887057164885,0
"beta[91]",0,0,0,0,-0.000828646898624998,0.0541288825816644,NA,0.000329266803075939,0.6,27025,0.186068613068189,1.1164302775858,0
"beta[92]",0,0,0,0,0.000961891385875,0.0717486967810442,NA,0.000429388411157062,0.6,27921,0.214039108037355,1.16492134201622,0
"beta[93]",0,0,0,0,0.00582132044425,0.0855170795484142,NA,0.000499792730313812,0.6,29277,0.315100301861245,1.21164620860839,0
"beta[94]",0,-7.7914,0,0,-1.241024051712,2.65240634168265,NA,0.0129740071448199,0.5,41796,0.296669923499695,2.4864692460979,0
"beta[95]",0,0,0,0,-0.00036851772025,0.0345025384370611,NA,0.000196916492903184,0.6,30700,0.0430240852842415,1.16402187249178,0
"beta[96]",0,0,0,0,0.000500694975,0.0436618021478467,NA,0.000208589299241887,0.5,43815,0.0256695012819921,1.1509148308141,0
"beta[97]",0,0,0,0,0.000516781204425001,0.0368965990473558,NA,0.000238379211737121,0.6,23957,0.359086833580828,1.08893331640741,0
"beta[98]",0,-2.4604,0,0,-0.234228106177825,0.732118600370544,NA,0.00432464080060261,0.6,28659,0.243931375044545,1.6229539314303,0
"beta[99]",0,0,0,0,0.059197581234625,0.379435364118157,NA,0.00189907668375234,0.5,39920,0.34842733227943,1.35074571544105,0
"beta[100]",0,0,0,0,-0.0035038799215,0.0843329774955897,NA,0.000490401786053771,0.6,29573,0.22509500030172,1.21447107140465,0
"beta[101]",0,0,0,0,0.0171783495991375,0.185430926617772,NA,0.00129529667250542,0.7,20494,0.593010560701167,1.14495569663663,0
"beta[102]",0,0,0,0,0.000864733629125,0.045227519648058,NA,0.000238742953257293,0.5,35888,0.276817575645122,1.07185240884206,0
"beta[103]",0,0,0,0,-0.0009091423845,0.0435272296603786,NA,0.000278789297324662,0.6,24376,0.0548636892447167,1.08664570087269,0
"beta[104]",0,0,0,5.58442,0.906001090645375,1.9888389851047,NA,0.0112380790252268,0.6,31320,0.400829304515492,2.35200768825015,0
"beta[105]",0,0,0,0,-0.001142842833875,0.0878916967837722,NA,0.000502248639343547,0.6,30624,0.249585709102842,1.18897336739782,0
"beta[106]",0,0,0,3.45443,0.275782815674687,1.01483371067908,NA,0.00619761012204671,0.6,26813,0.358670652265473,1.5051245197249,0
"beta[107]",0,0,0,0,-0.001355148791,0.0386417962412754,NA,0.000169704479985097,0.4,51848,0.116570552879616,1.09443763178928,0
"beta[108]",0,0,0,0,0.001074014420175,0.0492650560693324,NA,0.000305734015519674,0.6,25965,0.192757231251798,1.09383516063456,0
"beta[109]",0,0,0,0,0.020329351374725,0.184988189589278,NA,0.00114953458959734,0.6,25897,0.420773464165168,1.22418665251974,0
"beta[110]",0,0,0,0,0.025962902110875,0.262796761019691,NA,0.00151863457046299,0.6,29946,0.267718729521354,1.277092608627,0
