"","TrueCoef","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf","MCMC.mode"
"beta[180]",0,0,0,0,4.14989e-05,0.00282131127904728,NA,9.97484168626276e-06,0.4,80000,-0.000223004056417472,1.01419034017552,0
"beta[181]",0,0,0,0,-0.000182272398625,0.00632475428591554,NA,2.37474597590074e-05,0.4,70934,-0.000663880507470016,1.00576041925877,0
"beta[182]",0,0,0,0,-0.000306737432625,0.00874320144294798,NA,3.30993606747997e-05,0.4,69775,-0.00129723847623527,1.00880323638596,0
"beta[183]",0,0,0,0,9.1545988125e-05,0.00455225479502367,NA,1.67321067520051e-05,0.4,74020,-0.000448928487843131,1.01144779657557,0
"beta[184]",0,0,0,0,0.000292456872925,0.00865867695440218,NA,3.10517951541554e-05,0.4,77755,0.00346841713197697,1.00228041462416,0
"beta[185]",0,0,0,0,6.38164805e-05,0.00433903385100619,NA,1.6248467344016e-05,0.4,71312,-0.000215945945425149,1.03032363295595,0
"beta[186]",0,0,0,0,-6.25503975e-06,0.00111124566998152,NA,3.92884674404137e-06,0.4,80000,-3.65458435134001e-05,1.06429163266026,0
"beta[187]",0,0,0,0,6.5548785e-05,0.0038964616789726,NA,1.37760723791757e-05,0.4,80000,-0.000313342505233981,1.01518818403741,0
"beta[188]",0,0,0,0,-6.77576425e-06,0.00179820932882065,NA,6.35763005201018e-06,0.4,80000,-7.49013339880753e-05,1.1151904507043,0
"beta[189]",0,0,0,0,-1.9709164875e-05,0.00235291144489022,NA,8.31879819106798e-06,0.4,80000,-8.25407399160464e-05,1.14273679864722,0
"beta[190]",0,0,0,0,1.125125575e-05,0.00156830024600496,NA,5.54477869443368e-06,0.4,80000,0.0485567303324183,1.09637264593207,0
"beta[191]",0,0,0,0,4.20713875e-06,0.00152883811225006,NA,5.40525898254132e-06,0.4,80000,-5.5615415647308e-05,1.05130225020419,0
"beta[192]",0,0,0,0,0.000440626757,0.0105985634836625,NA,3.80371990740368e-05,0.4,77638,-0.00172513292964798,1.0012103711063,0
"beta[193]",0,0,0,0,-4.924021875e-05,0.00329834191319453,NA,1.16613996674593e-05,0.4,80000,-0.00023135220857437,1.00364276535305,0
"beta[194]",0,0,0,0,1.858073875e-05,0.00236708951002201,NA,8.82635022368666e-06,0.4,71923,-7.9720683303761e-05,1.01303767873034,0
"beta[195]",0,0,0,0,2.2463427375e-05,0.00225218625740325,NA,7.9626808755259e-06,0.4,80000,-0.000113294754803429,1.04641992154246,0
"beta[196]",0,0,0,0,-2.3102255625e-05,0.0020703697332952,NA,7.39032191920115e-06,0.4,78482,-0.000156697869438793,1.04019407758799,0
"beta[197]",0,0,0,0,-3.4540456125e-05,0.00287789038604879,NA,1.01748790374325e-05,0.4,80000,-0.000172619463735881,1.02725500020659,0
"beta[198]",0,0,0,0,1.398469575e-05,0.00148290272816963,NA,5.39021028203544e-06,0.4,75686,-7.85722502603714e-05,1.03081270996387,0
"beta[199]",0,0,0,0,8.413411e-06,0.00142935333917528,NA,5.05352719421289e-06,0.4,80000,-1.62655993060611e-05,1.03414526025523,0
"beta[200]",0,0,0,0,-6.7913073375e-05,0.00386577590645714,NA,1.38074453276734e-05,0.4,78387,-0.000421265880429779,1.05400188515398,0
