"","beta[115]","beta[161]"
"39625",0,-3.18977
"39626",0,-3.06907
"39627",0,-3.3258
"39628",0,-3.16383
"39629",0,-3.13194
"39630",0,-3.08932
"39631",0,-2.96372
"39632",0,-2.98509
"39633",0,-2.78817
"39634",0,-2.72237
"39635",0,-2.80906
"39636",0,-3.18828
"39637",0,-3.0158
"39638",0,-3.16579
"39639",0,-2.93397
"39640",0,-2.56544
"39641",0,-2.45044
"39642",0,-2.34048
"39643",0,-2.43865
"39644",0,-2.53122
"39645",0,-2.68515
"39646",0,-2.60053
"39647",0,-2.60829
"39648",0,-2.76467
"39649",0,-3.08927
"39650",0,-2.88443
"39651",0,-3.04106
"39652",0,-3.09469
"39653",0,-2.98614
"39654",0,-2.99356
"39655",0,-3.10193
"39656",0,-3.01757
"39657",0,-3.26553
"39658",0,-3.11117
"39659",0,-2.9526
"39660",0,-2.97248
"39661",0,-3.19091
"39662",0,-3.44813
"39663",0,-3.12147
"39664",0,-3.11307
"39665",0,-3.25942
"39666",0,-3.19284
"39667",0,-3.25275
"39668",0,-3.1823
"39669",0,-3.15881
"39670",0,-2.85735
"39671",0,-2.89592
"39672",0,-2.99341
"39673",0,-3.00337
"39674",0,-3.17171
"39675",0,-3.13578
"39676",0,-2.89217
"39677",0,-3.06462
"39678",0,-3.24748
"39679",0,-3.19519
"39680",0,-3.05036
"39681",0,-2.94274
"39682",0,-3.01071
"39683",0,-3.05066
"39684",0,-3.057
"39685",0,-2.95612
"39686",0,-2.92406
"39687",0,-2.95987
"39688",0,-3.07669
"39689",0,-2.96262
"39690",0,-2.99501
"39691",0,-3.16988
"39692",0,-2.95534
"39693",0,-2.90899
"39694",0,-2.85858
"39695",0,-3.11359
"39696",0,-3.04398
"39697",0,-2.99154
"39698",0,-2.88426
"39699",0,-2.89679
"39700",0,-2.90538
"39701",0,-2.74968
"39702",0,-2.83082
"39703",0,-3.13736
"39704",0,-3.10415
"39705",0,-3.12171
"39706",0,-3.08715
"39707",0,-3.12674
"39708",0,-3.0589
"39709",0,-3.14183
"39710",0,-3.1304
"39711",0,-3.02002
"39712",0,-3.25492
"39713",0,-3.11276
"39714",0,-3.28443
"39715",0,-3.13215
"39716",0,-3.23779
"39717",0,-3.12555
"39718",0,-3.07368
"39719",0,-2.90596
"39720",0,-3.00439
"39721",0,-3.12982
"39722",0,-3.13876
"39723",0,-3.2165
"39724",0,-2.96995
"39725",0,-3.20785
"39726",0,-2.9656
"39727",0,-3.10484
"39728",0,-3.10103
"39729",0,-2.99098
"39730",0,-3.08786
"39731",0,-3.16881
"39732",0,-3.12717
"39733",0,-3.28139
"39734",0,-3.31192
"39735",0,-3.0797
"39736",0,-3.10583
"39737",0,-3.25402
"39738",0,-2.97803
"39739",0,-3.07634
"39740",0,-3.05357
"39741",0,-2.93072
"39742",0,-3.04034
"39743",0,-2.98085
"39744",0,-2.95261
"39745",0,-3.12511
"39746",0,-3.04988
"39747",0,-3.12869
"39748",0,-2.9521
"39749",0,-3.13593
"39750",0,-3.1822
"39751",0,-3.04367
"39752",0,-3.22315
"39753",0,-2.95136
"39754",0,-2.97868
"39755",0,-3.08069
"39756",0,-3.03817
"39757",0,-3.12662
"39758",0,-3.07695
"39759",0,-3.12676
"39760",0,-3.21654
"39761",0,-3.32724
"39762",0,-3.14399
"39763",0,-3.12546
"39764",0,-2.96568
"39765",0,-2.91841
"39766",0,-2.98747
"39767",0,-2.77254
"39768",0,-3.32852
"39769",0,-3.1108
"39770",0,-3.15324
"39771",0,-3.20534
"39772",0,-3.17711
"39773",0,-2.96181
"39774",0,-2.85676
"39775",0,-3.38374
"39776",0,-3.18023
"39777",0,-2.90301
"39778",0,-3.32181
"39779",0,-2.75023
"39780",0,-2.94227
"39781",0,-3.10021
"39782",0,-3.08359
"39783",0,-3.08424
"39784",0,-2.91435
"39785",0,-2.98532
"39786",0,-3.18569
"39787",0,-2.96902
"39788",0,-2.84366
"39789",0,-2.92311
"39790",0,-3.07059
"39791",0,-3.07018
"39792",0,-3.14329
"39793",0,-3.1903
"39794",0,-3.17561
"39795",0,-3.17084
"39796",0,-3.08498
"39797",0,-3.04632
"39798",0,-3.11955
"39799",0,-3.12487
"39800",0,-3.04857
"39801",0,-3.07894
"39802",0,-3.11638
"39803",0,-3.24945
"39804",0,-3.07937
"39805",0,-2.98525
"39806",0,-3.13232
"39807",0,-3.14655
"39808",0,-3.21197
"39809",0,-2.90877
"39810",0,-2.81713
"39811",0,-3.27887
"39812",0,-3.23926
"39813",0,-3.09601
"39814",0,-3.04726
"39815",0,-3.00322
"39816",0,-3.14512
"39817",0,-3.13484
"39818",0,-2.81229
"39819",0,-2.99114
"39820",0,-3.11025
"39821",0,-3.09767
"39822",0,-3.07396
"39823",0,-3.01834
"39824",0,-3.0606
"39825",0,-3.09768
"39826",0,-2.9679
"39827",0,-3.14469
"39828",0,-3.28777
"39829",0,-2.87898
"39830",0,-3.06904
"39831",0,-3.11447
"39832",0,-3.07253
"39833",0,-3.07918
"39834",0,-3.13219
"39835",0,-3.04419
"39836",0,-3.01093
"39837",0,-2.90641
"39838",0,-3.16145
"39839",0,-3.16491
"39840",0,-3.18987
"39841",0,-3.12119
"39842",0,-3.0989
"39843",0,-3.0552
"39844",0,-3.08472
"39845",0,-3.16894
"39846",0,-3.11998
"39847",0,-3.11761
"39848",0,-3.31041
"39849",0,-3.43515
"39850",0,-3.42088
"39851",0,-2.7182
"39852",0,-2.6204
"39853",0,-2.71281
"39854",0,-2.87055
"39855",0,-3.17899
"39856",0,-3.08557
"39857",0,-2.96482
"39858",0,-3.4232
"39859",0,-2.77982
"39860",0,-3.19333
"39861",0,-2.99448
"39862",0,-3.20942
"39863",0,-3.11436
"39864",0,-3.22388
"39865",0,-3.13333
"39866",0,-3.05066
"39867",0,-3.06382
"39868",0,-3.1139
"39869",0,-3.03518
"39870",0,-3.0375
"39871",0,-3.02962
"39872",0,-3.34789
"39873",0,-3.30246
"39874",0,-2.97371
"39875",0,-3.02486
"39876",0,-3.07887
"39877",0,-3.04699
"39878",0,-3.0101
"39879",0,-2.65163
"39880",0,-2.71496
"39881",0,-2.52619
"39882",0,-2.48138
"39883",0,-2.55164
"39884",0,-2.48297
"39885",0,-2.61204
"39886",0,-2.57564
"39887",0,-2.64904
"39888",0,-2.78055
"39889",0,-2.84413
"39890",0,-3.0797
"39891",0,-2.89531
"39892",0,-2.91967
"39893",0,-2.89435
"39894",0,-3.16556
"39895",0,-3.10263
"39896",0,-3.1681
"39897",0,-3.51206
"39898",0,-3.47241
"39899",0,-3.17797
"39900",0,-3.11104
"39901",0,-2.89083
"39902",0,-2.62308
"39903",0,-2.57097
"39904",0,-2.81382
"39905",0,-3.01775
"39906",0,-2.93157
"39907",0,-3.11499
"39908",0,-3.13621
"39909",0,-3.08887
"39910",0,-2.97263
"39911",0,-3.20585
"39912",0,-2.84338
"39913",0,-2.7694
"39914",0,-3.11828
"39915",0,-3.09372
"39916",0,-3.15747
"39917",0,-3.15209
"39918",0,-3.1803
"39919",0,-3.10574
"39920",0,-3.08365
"39921",0,-3.04594
"39922",0,-3.10548
"39923",0,-3.29674
"39924",0,-3.15289
"39925",0,-3.07392
"39926",0,-3.22271
"39927",0,-2.85788
"39928",0,-3.16725
"39929",0,-3.16478
"39930",0,-3.08424
"39931",0,-3.25004
"39932",0,-2.99378
"39933",0,-3.1213
"39934",0,-2.95026
"39935",0,-3.29317
"39936",0,-3.15382
"39937",0,-3.03591
"39938",0,-3.08605
"39939",0,-3.03697
"39940",0,-3.11328
"39941",0,-3.05003
"39942",0,-2.94311
"39943",0,-2.69426
"39944",0,-3.20974
"39945",0,-3.05851
"39946",0,-3.19541
"39947",0,-3.03731
"39948",0,-3.06498
"39949",0,-3.04732
"39950",0,-3.08046
"39951",0,-3.18951
"39952",0,-2.89357
"39953",0,-3.37591
"39954",0,-3.43046
"39955",0,-3.18111
"39956",0,-3.09056
"39957",0,-3.15273
"39958",0,-3.08735
"39959",0,-3.14014
"39960",0,-2.99552
"39961",0,-2.86492
"39962",0,-3.04996
"39963",0,-3.23477
"39964",0,-3.22915
"39965",0,-3.1771
"39966",0,-3.4082
"39967",0,-3.3495
"39968",0,-3.36726
"39969",0,-3.09045
"39970",0,-3.29182
"39971",0,-3.21197
"39972",0,-3.08644
"39973",0,-2.96092
"39974",0,-3.36798
"39975",-0.242739,-3.35458
"39976",-0.417012,-3.22434
"39977",-0.359332,-3.36933
"39978",-0.184844,-3.27829
"39979",0,-3.2896
"39980",0,-3.11172
"39981",0,-2.85648
"39982",0,-3.29523
"39983",0,-3.02284
"39984",0,-3.23566
"39985",0,-3.14618
"39986",0,-3.14118
"39987",0,-3.06113
"39988",0,-3.06684
"39989",0,-2.97482
"39990",0,-3.04377
"39991",0,-3.05717
"39992",0,-3.2298
"39993",0,-3.38234
"39994",0,-3.35891
"39995",0,-3.24581
"39996",0,-2.93023
"39997",0,-2.92905
"39998",0,-3.2205
"39999",0,-2.99533
"40000",0,-3.13627
"40001",0,-3.05363
"40002",0,-3.014
"40003",0,-2.87914
"40004",0,-3.00174
"40005",0,-2.66725
"40006",0,-2.66195
"40007",0,-2.47197
"40008",0,-2.64292
"40009",0,-2.43759
"40010",0,-2.58242
"40011",0,-2.405
"40012",0,-2.52463
"40013",0,-2.90455
"40014",0,-3.05819
"40015",0,-3.10113
"40016",0,-3.15234
"40017",0,-2.98587
"40018",0,-3.17126
"40019",0,-3.29999
"40020",0,-3.26144
"40021",0,-2.98362
"40022",0,-2.98794
"40023",0,-3.02274
"40024",0,-3.12089
"40025",0,-3.02151
"40026",0,-2.82669
"40027",0,-2.94546
"40028",0,-3.33017
"40029",0,-2.95991
"40030",0,-2.86178
"40031",0,-3.19898
"40032",0,-3.05245
"40033",0,-3.2084
"40034",0,-3.06057
"40035",0,-2.85575
"40036",0,-3.08731
"40037",0,-3.05782
"40038",0,-2.98303
"40039",0,-2.98562
"40040",0,-2.95625
"40041",0,-3.05033
"40042",0,-3.08499
"40043",0,-2.65572
"40044",0,-2.25785
"40045",0,-2.30516
"40046",0,-2.84859
"40047",0,-2.92152
"40048",0,-2.79439
"40049",0,-2.73942
"40050",0,-2.9067
"40051",0,-3.20833
"40052",0,-3.28302
"40053",0,-3.19749
"40054",0,-3.25514
"40055",0,-3.08968
"40056",0,-3.00333
"40057",0,-3.08338
"40058",0,-3.05592
"40059",0,-2.99502
"40060",0,-3.10166
"40061",0,-3.02679
"40062",0,-3.00568
"40063",0,-3.14284
"40064",0,-3.09531
"40065",0,-2.85949
"40066",0,-3.09181
"40067",0,-3.13332
"40068",0,-3.02558
"40069",0,-3.12298
"40070",0,-2.84992
"40071",0,-3.14789
"40072",0,-3.25217
"40073",0,-2.9476
"40074",0,-3.03115
"40075",0,-3.00959
"40076",0,-2.96689
"40077",0,-3.01926
"40078",0,-3.01063
"40079",0,-3.03785
"40080",0,-3.00438
"40081",0,-3.00197
"40082",0,-2.66782
"40083",0,-2.84873
"40084",0,-3.13328
"40085",0,-3.29821
"40086",0,-3.11279
"40087",0,-3.01308
"40088",0,-3.22905
"40089",-0.141353,-3.21489
"40090",0,-3.20443
"40091",0,-3.07026
"40092",0,-2.84012
"40093",0,-2.85177
"40094",0,-3.32585
"40095",0,-3.24657
"40096",0,-3.11799
"40097",0,-3.14005
"40098",0,-3.05734
"40099",0,-3.08098
"40100",0,-3.1089
"40101",0,-3.11094
"40102",0,-3.00429
"40103",0,-3.05892
"40104",0,-3.23296
"40105",0,-2.99745
"40106",0,-2.9879
"40107",0,-3.12272
"40108",0,-3.05655
"40109",0,-3.06453
"40110",0,-2.98409
"40111",0,-2.92375
"40112",0,-3.3858
"40113",0,-3.51046
"40114",0,-3.57123
"40115",0,-3.35598
"40116",0,-2.94143
"40117",0,-3.19958
"40118",0,-3.03774
"40119",0,-3.02211
"40120",0,-3.08945
"40121",0,-3.08685
"40122",0,-3.13531
"40123",0,-2.97961
"40124",0,-2.95932
"40125",0,-2.9888
"40126",0,-2.97865
"40127",0,-3.00395
"40128",0,-3.05552
"40129",0,-3.03388
"40130",0,-2.98259
"40131",0,-2.95675
"40132",0,-3.16201
"40133",0,-3.26116
"40134",0,-2.9428
"40135",0,-2.83225
"40136",0,-3.15891
"40137",0,-3.21014
"40138",0,-3.11442
"40139",0,-3.08268
"40140",0,-3.06191
"40141",0,-3.10657
"40142",0,-3.09429
"40143",0,-3.02987
"40144",0,-2.93964
"40145",0,-2.9323
"40146",0,-2.93911
"40147",0,-3.08387
"40148",0,-3.07302
"40149",0,-3.22535
"40150",0,-3.28362
"40151",0,-3.05711
"40152",0,-2.9904
"40153",0,-3.16315
"40154",0,-3.1622
"40155",0,-3.07404
"40156",0,-3.10199
"40157",0,-2.85463
"40158",0,-3.0672
"40159",0,-3.01542
"40160",0,-3.1272
"40161",0,-3.15194
"40162",0,-3.05796
"40163",0,-2.98067
"40164",0,-2.95935
"40165",0,-3.04477
"40166",0,-3.00881
"40167",0,-3.09089
"40168",0,-3.27657
"40169",0,-3.09422
"40170",0,-3.3137
"40171",0,-3.1456
"40172",0,-3.13139
"40173",0,-3.11201
"40174",0,-2.9637
"40175",0,-2.83977
"40176",0,-2.8335
"40177",0,-2.88896
"40178",0,-2.80983
"40179",0,-2.85614
"40180",0,-2.87882
"40181",0,-3.01218
"40182",0,-3.04371
"40183",0,-3.04964
"40184",0,-3.0361
"40185",0,-2.92105
"40186",0,-2.80084
"40187",0,-3.07495
"40188",0,-3.10167
"40189",0,-2.98931
"40190",0,-3.05577
"40191",0,-3.02428
"40192",0,-3.15467
"40193",0,-3.00746
"40194",0,-2.98368
"40195",0,-3.06069
"40196",0,-3.09347
"40197",0,-3.1627
"40198",0,-3.23689
"40199",0,-2.95849
"40200",0,-3.21498
"40201",0,-3.11818
"40202",0,-3.04856
"40203",0,-3.098
"40204",0,-3.07172
"40205",0,-2.87649
"40206",0,-3.00868
"40207",0,-2.87239
"40208",0,-2.9679
"40209",0,-3.0663
"40210",0,-2.97449
"40211",0,-3.35888
"40212",0,-3.43856
"40213",0,-3.54391
"40214",0,-3.74426
"40215",0,-3.80238
"40216",0,-3.79982
"40217",0,-3.71586
"40218",0,-3.6159
"40219",0,-3.79356
"40220",0,-3.42461
"40221",0,-3.43318
"40222",0,-3.68583
"40223",0,-3.51225
"40224",0,-3.49097
"40225",0,-3.12907
"40226",0,-2.98666
"40227",0,-3.18099
"40228",0,-3.13115
"40229",0,-3.03095
"40230",0,-3.16746
"40231",0,-3.04328
"40232",0,-2.88316
"40233",0,-3.08248
"40234",0,-3.03873
"40235",0,-3.16801
"40236",0,-2.98713
"40237",0,-3.03027
"40238",0,-3.09006
"40239",0,-3.0662
"40240",0,-3.09144
"40241",0,-3.08143
"40242",0,-3.10312
"40243",0,-3.14932
"40244",0,-2.98252
"40245",0,-3.16465
"40246",0,-3.18082
"40247",0,-3.08421
"40248",0,-2.99911
"40249",0,-3.10245
"40250",0,-3.13924
"40251",0,-2.88065
"40252",0,-3.25103
"40253",0,-2.91741
"40254",0,-2.97651
"40255",0,-3.01375
"40256",0,-3.13499
"40257",0,-2.97179
"40258",0,-3.17404
"40259",0,-2.93611
"40260",0,-3.30914
"40261",0,-3.03222
"40262",0,-3.14226
"40263",0,-3.1418
"40264",0,-3.18761
"40265",0,-3.0757
"40266",0,-3.22634
"40267",0,-3.24114
"40268",0,-3.0032
"40269",0,-2.9448
"40270",0,-3.11925
"40271",0,-3.05884
"40272",0,-3.06109
"40273",0,-2.86838
"40274",0,-3.19505
"40275",0,-2.99049
"40276",0,-2.92183
"40277",0,-2.93513
"40278",0,-2.83334
"40279",0,-2.84265
"40280",0,-2.83995
"40281",0,-2.96472
"40282",0,-2.94657
"40283",0,-3.17853
"40284",0,-2.92096
"40285",0,-3.07054
"40286",0,-3.04251
"40287",0,-3.10077
"40288",0,-3.17212
"40289",0,-3.12321
"40290",0,-2.85061
"40291",0,-2.85481
"40292",0,-3.23335
"40293",0,-2.96466
"40294",0,-3.23816
"40295",0,-3.10615
"40296",0,-3.03273
"40297",0,-3.1101
"40298",0,-2.95778
"40299",0,-2.88004
"40300",0,-2.98718
"40301",0,-3.07711
"40302",0,-2.94843
"40303",0,-2.93914
"40304",0,-3.1767
"40305",0,-3.03497
"40306",0,-3.12695
"40307",0,-2.98766
"40308",0,-2.8632
"40309",0,-3.32557
"40310",0,-2.843
"40311",0,-2.86804
"40312",0,-3.11817
"40313",0,-2.97564
"40314",0,-2.99797
"40315",0,-3.03733
"40316",0,-3.00883
"40317",0,-3.12247
"40318",0,-3.13833
"40319",0,-3.04511
"40320",0,-3.01584
"40321",0,-2.97389
"40322",0,-3.18037
"40323",0,-3.05601
"40324",0,-3.09953
"40325",0,-2.98465
"40326",0,-3.02395
"40327",0,-3.11163
"40328",0,-3.00762
"40329",0,-3.05754
"40330",0,-2.84534
"40331",0,-3.0447
"40332",0,-3.02737
"40333",0,-3.229
"40334",0,-2.86854
"40335",0,-3.13622
"40336",0,-3.06058
"40337",0,-3.08945
"40338",0,-3.03065
"40339",0,-3.17987
"40340",0,-2.92031
"40341",0,-2.81134
"40342",0,-3.01457
"40343",-0.472032,-3.1525
"40344",0,-3.35694
"40345",0,-3.02032
"40346",0,-3.06257
"40347",0,-3.07062
"40348",0,-2.98108
"40349",0,-3.21187
"40350",0,-3.03596
"40351",0,-3.19462
"40352",0,-3.24595
"40353",0,-3.15285
"40354",0,-2.99963
"40355",0,-3.18979
"40356",0,-2.91779
"40357",0,-2.98718
"40358",0,-2.99072
"40359",0,-3.13139
"40360",0,-3.10727
"40361",0,-3.03115
"40362",0,-2.96248
"40363",0,-3.04206
"40364",0,-2.95055
"40365",0,-2.83395
"40366",0,-3.05282
"40367",0,-3.09817
"40368",0,-3.12969
"40369",0,-3.06713
"40370",0,-3.02488
"40371",0,-3.19755
"40372",0,-3.01541
"40373",0,-3.00214
"40374",0,-3.0623
"40375",0,-3.00047
"40376",0,-2.89635
"40377",0,-3.06907
"40378",0,-3.1184
"40379",0,-3.07488
"40380",0,-3.14164
"40381",0,-2.99601
"40382",0,-3.16145
"40383",0,-3.05079
"40384",0,-2.98984
"40385",0,-3.11355
"40386",0,-3.04791
"40387",0,-3.42081
"40388",0,-2.73373
"40389",0,-2.78598
"40390",0,-2.60585
"40391",0,-2.72952
"40392",0,-2.83903
"40393",0,-3.15956
"40394",0,-3.21276
"40395",0,-3.13306
"40396",0,-2.99616
"40397",0,-3.04147
"40398",0,-3.13574
"40399",0,-3.1601
"40400",0,-3.10657
"40401",0,-3.05925
"40402",0,-3.02202
"40403",0,-3.22848
"40404",0,-3.28043
"40405",0,-3.24277
"40406",0,-3.04979
"40407",0,-3.03026
"40408",0,-2.9873
"40409",0,-2.92774
"40410",0,-2.85202
"40411",0,-3.04981
"40412",0,-3.18044
"40413",0,-3.16978
"40414",0,-2.99692
"40415",0,-3.08217
"40416",0,-3.09346
"40417",0,-3.04517
"40418",0,-2.98612
"40419",0,-3.11992
"40420",0,-3.14015
"40421",0,-3.02098
"40422",0,-2.97636
"40423",0,-3.0303
"40424",0,-2.89406
"40425",-0.210568,-3.35136
"40426",0,-3.18142
"40427",0,-3.10792
"40428",0,-3.25095
"40429",0,-2.87894
"40430",0,-3.2228
"40431",0,-2.95842
"40432",0,-3.11784
"40433",0,-2.99085
"40434",0,-2.99203
"40435",0,-2.86482
"40436",0,-2.90185
"40437",0,-3.19287
"40438",0,-3.12982
"40439",0,-3.07544
"40440",0,-3.17107
"40441",0,-2.98337
"40442",0,-2.99718
"40443",0,-3.22093
"40444",0,-3.05106
"40445",0,-3.10439
"40446",0,-3.13586
"40447",0,-3.16233
"40448",0,-3.13823
"40449",0,-3.12857
"40450",0,-3.09798
"40451",0,-3.07438
"40452",0,-2.98965
"40453",0,-2.83259
"40454",0,-2.84992
"40455",0,-2.56696
"40456",0,-3.12791
"40457",0,-3.16905
"40458",0,-3.03582
"40459",0,-3.11647
"40460",0,-3.1525
"40461",0,-3.07042
"40462",0,-3.44883
"40463",0,-2.84615
"40464",0,-2.82899
"40465",0,-2.80957
"40466",0,-3.17167
"40467",0,-3.17154
"40468",0,-3.05604
"40469",0,-3.16052
"40470",0,-3.04788
"40471",0,-3.0795
"40472",0,-3.14819
"40473",0,-2.99069
"40474",0,-3.0522
"40475",0,-3.30876
"40476",0,-2.95044
"40477",0,-2.99909
"40478",0,-3.20188
"40479",0,-3.18559
"40480",0,-3.21779
"40481",0,-3.27343
"40482",0,-3.15662
"40483",0,-3.11251
"40484",0,-3.10991
"40485",0,-3.13914
"40486",0,-3.22517
"40487",0,-3.37414
"40488",0,-3.19186
"40489",0,-3.11334
"40490",0,-3.07577
"40491",0,-3.12811
"40492",0,-3.07139
"40493",0,-3.09078
"40494",0,-2.98645
"40495",0,-3.24442
"40496",0,-3.20057
"40497",0,-2.9645
"40498",0,-3.1278
"40499",0,-3.25548
"40500",0,-2.86776
"40501",0,-2.86808
"40502",0,-2.96162
"40503",0,-2.84504
"40504",0,-3.12212
"40505",0,-2.81459
"40506",0,-2.95778
"40507",0,-2.89434
"40508",0,-3.01406
"40509",0,-3.12577
"40510",0,-3.12924
"40511",0,-3.0211
"40512",0,-3.30195
"40513",0,-3.23638
"40514",0,-3.18331
"40515",0,-3.0517
"40516",0,-3.16945
"40517",0,-2.92944
"40518",0,-3.25296
"40519",0,-3.1097
"40520",0,-2.71373
"40521",0,-3.03121
"40522",0,-3.11912
"40523",0,-2.87923
"40524",0,-3.07082
"40525",0,-2.95625
"40526",0,-2.95392
"40527",0,-3.15416
"40528",0,-3.12752
"40529",0,-2.94853
"40530",0,-3.16131
"40531",0,-3.02893
"40532",0,-3.00259
"40533",0,-2.89105
"40534",0,-3.40113
"40535",0,-2.9215
"40536",0,-3.22337
"40537",0,-3.27796
"40538",0,-3.27489
"40539",0,-2.80531
"40540",0,-3.00446
"40541",0,-2.95663
"40542",0,-2.95509
"40543",0,-3.2517
"40544",0,-2.97064
"40545",0,-2.82428
"40546",0,-2.91205
"40547",0,-2.81693
"40548",0,-2.56294
"40549",0,-3.18476
"40550",0,-2.86778
"40551",0,-2.88754
"40552",0,-3.04192
"40553",0,-3.13973
"40554",0,-2.86742
"40555",0,-2.99869
"40556",0,-2.86772
"40557",0,-2.86836
"40558",0,-3.07667
"40559",0,-3.09175
"40560",0,-2.9414
"40561",0,-3.03178
"40562",0,-3.02164
"40563",0,-2.96508
"40564",0,-2.9994
"40565",0,-3.09669
"40566",0,-3.07263
"40567",0,-3.25966
"40568",0,-2.91058
"40569",0,-3.28537
"40570",0,-3.05517
"40571",0,-3.1467
"40572",0,-3.15478
"40573",0,-3.12474
"40574",0,-3.07073
"40575",0,-3.10449
"40576",0,-3.16803
"40577",0,-3.02414
"40578",0,-3.01839
"40579",0,-2.82088
"40580",0,-3.22726
"40581",0,-3.08769
"40582",0,-3.10198
"40583",0,-2.99069
"40584",0,-2.97882
"40585",0,-3.14406
"40586",0,-3.04681
"40587",-0.229202,-3.12792
"40588",-0.254917,-3.25042
"40589",-0.2986,-3.37127
"40590",0,-3.29455
"40591",0,-2.94926
"40592",0,-3.19647
"40593",0,-2.96284
"40594",0,-3.269
"40595",0,-2.83441
"40596",0,-3.02369
"40597",0,-3.26043
"40598",0,-2.92581
"40599",0,-2.95495
"40600",0,-3.13691
"40601",0,-2.91608
"40602",0,-2.90084
"40603",0,-2.94371
"40604",0,-3.12801
"40605",0,-3.11209
"40606",0,-3.15642
"40607",0,-3.26987
"40608",0,-3.23866
"40609",0,-2.93089
"40610",0,-2.82177
"40611",0,-2.89096
"40612",0,-3.08414
"40613",0,-3.06358
"40614",0,-3.15805
"40615",0,-3.09839
"40616",0,-3.01847
"40617",0,-3.05102
"40618",0,-2.86667
"40619",0,-3.24225
"40620",0,-3.10553
"40621",0,-3.10406
"40622",0,-2.9538
"40623",0,-3.18809
"40624",0,-2.94004
"40625",0,-2.86959
"40626",0,-2.89239
"40627",0,-2.87615
"40628",0,-3.1619
"40629",0,-3.02707
"40630",0,-3.15126
"40631",0,-2.95414
"40632",0,-3.22156
"40633",0,-2.99337
"40634",0,-3.15145
"40635",0,-3.16432
"40636",-0.36119,-3.38314
"40637",0,-3.21915
"40638",0,-3.14701
"40639",0,-3.05247
"40640",0,-3.21333
"40641",0,-3.09283
"40642",0,-3.15307
"40643",0,-2.96338
"40644",0,-3.23198
"40645",0,-3.04303
"40646",0,-2.92622
"40647",0,-3.16686
"40648",0,-2.99139
"40649",0,-3.00395
"40650",0,-3.34581
"40651",0,-3.40068
"40652",0,-3.38903
"40653",0,-3.67887
"40654",0,-3.5742
"40655",0,-3.48567
"40656",0,-3.47176
"40657",0,-3.5181
"40658",0,-3.51109
"40659",0,-3.49887
"40660",0,-3.5343
"40661",0,-3.76481
"40662",0,-3.94282
"40663",0,-3.54494
"40664",0,-3.54898
"40665",0,-3.68578
"40666",0,-3.41948
"40667",0,-3.62347
"40668",0,-3.18412
"40669",0,-2.91732
"40670",0,-2.92512
"40671",0,-2.92435
"40672",0,-3.16925
"40673",0,-3.02294
"40674",0,-3.00918
"40675",0,-2.75771
"40676",0,-3.21537
"40677",0,-3.20561
"40678",0,-3.24307
"40679",0,-2.92094
"40680",0,-3.0403
"40681",0,-3.17224
"40682",0,-2.97935
"40683",0,-3.03513
"40684",0,-3.16122
"40685",0,-3.36216
"40686",0,-3.28543
"40687",0,-3.13507
"40688",0,-3.21411
"40689",0,-2.874
"40690",0,-2.89803
"40691",0,-2.90476
"40692",0,-3.00587
"40693",0,-2.94379
"40694",0,-3.09885
"40695",0,-3.16866
"40696",0,-2.9835
"40697",0,-3.10918
"40698",0,-3.0238
"40699",0,-2.90676
"40700",0,-3.03992
"40701",0,-3.21352
"40702",0,-3.0406
"40703",0,-3.19659
"40704",-0.494511,-3.33195
"40705",-0.606598,-3.5782
"40706",-0.482063,-3.58509
"40707",-0.55802,-3.61345
"40708",-0.471565,-3.56821
"40709",-0.516338,-3.59254
"40710",-0.334111,-3.3957
"40711",-0.463413,-3.40006
"40712",-0.500029,-3.45333
"40713",-0.568935,-3.64195
"40714",-0.440833,-3.65528
"40715",-0.491881,-3.68552
"40716",-0.624476,-3.67397
"40717",-0.571233,-3.49932
"40718",-0.344163,-3.47142
"40719",-0.304207,-3.55384
"40720",-0.60039,-3.49747
"40721",-0.449545,-3.37762
"40722",-0.540734,-3.57893
"40723",-0.328546,-3.54441
"40724",-0.484528,-3.40973
"40725",-0.470172,-3.50654
"40726",-0.405575,-3.56348
"40727",-0.550375,-3.55403
"40728",-0.417497,-3.48995
"40729",-0.440323,-3.4698
"40730",-0.425022,-3.4554
"40731",-0.455958,-3.6689
"40732",-0.486031,-3.46007
"40733",-0.636587,-3.67076
"40734",0,-3.39147
"40735",0,-3.17569
"40736",0,-3.17802
"40737",0,-3.15669
"40738",0,-3.1277
"40739",0,-2.95932
"40740",0,-3.16612
"40741",0,-3.07844
"40742",0,-2.87977
"40743",0,-2.86785
"40744",0,-3.08485
"40745",0,-2.9318
"40746",0,-2.92735
"40747",0,-2.74177
"40748",0,-2.76954
"40749",0,-3.34707
"40750",0,-3.15003
"40751",0,-3.16832
"40752",0,-2.94751
"40753",0,-3.13982
"40754",0,-2.83236
"40755",0,-2.83969
"40756",0,-3.13605
"40757",0,-2.92449
"40758",0,-3.04521
"40759",0,-3.02605
"40760",0,-2.94366
"40761",0,-3.15722
"40762",0,-3.04436
"40763",0,-2.87216
"40764",0,-2.81605
"40765",0,-3.34452
"40766",0,-3.12354
"40767",0,-3.03394
"40768",0,-3.10841
"40769",0,-3.20865
"40770",0,-3.12438
"40771",0,-3.00874
"40772",0,-2.92378
"40773",0,-2.92905
"40774",0,-3.20815
"40775",0,-3.19906
"40776",0,-2.98217
