"","TrueCoef","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf","MCMC.mode"
"beta[48]",0,0,0,0,0.00082505666825,0.0158146643859577,NA,0.000154741180302441,1,10445,0.361182356609173,1.16360479371889,0
"beta[49]",0,-1.1857,0,0,-0.225014618291875,0.412956950841645,NA,0.0038021798979734,0.9,11796,0.401955735179357,4.62256053006604,0
"beta[50]",0,-0.536688,0,0,-0.093552311389875,0.194175513536385,NA,0.000991913755184363,0.5,38321,0.423308685284424,2.66640439295766,0
"beta[51]",0,-0.943331,0,1.63317,0.2795304869675,0.813020374511624,NA,0.00573280480664596,0.7,20113,0.722556655982436,4.397837154937,1.46656035066055
"beta[52]",0,0,0.2669101,1.74523,0.64401668488875,0.687991450978119,NA,0.00435010234036468,0.6,25013,0.467203663111372,7.82532816447317,1.58223906333256
"beta[53]",0,0,0,0,0.003957735174975,0.0354089437637378,NA,0.00023762945726647,0.7,22204,0.49621310893802,1.29972693727858,0
"beta[54]",0,0,0,0.467769,0.043391918324325,0.179462917731229,NA,0.00116243085270815,0.6,23835,0.357341374730367,1.45423045748653,0
"beta[55]",0,-1.42543,0,0,-0.378318375668375,0.565574598271153,NA,0.00718805582677322,1.3,6191,0.551055968778117,2.50660050058722,0
"beta[56]",0,0,0,0,-0.00035618775865875,0.0115248406525536,NA,0.000173737392059518,1.5,4400,NA,1.20138218634588,0
"beta[57]",0,-1.45144,0,0,-0.3789085067395,0.578350262172205,NA,0.00392060061950577,0.7,21761,0.53018352295759,2.31593360556002,0
"beta[58]",0,-1.58672,0,0,-0.363577913872412,0.632713076525252,NA,0.00870110569778947,1.4,5288,NA,11.924948047952,0
"beta[59]",0,0,0,0,0.0164336148180875,0.0796536912228811,NA,0.000487161343217946,0.6,26734,0.264415742588684,1.40424959482934,0
"beta[60]",0,0,0,0,-0.000157634922335,0.00436949917191271,NA,2.53427848714772e-05,0.6,29727,0.201612952419927,1.17523169484262,0
"beta[61]",0,0,0,1.25596,0.1016427321455,0.391599025915837,NA,0.00250004271814445,0.6,24535,0.56979970521873,1.48399309780689,0
"beta[62]",0,0,0,0,-0.000270259387055,0.012119713550627,NA,7.9571512014761e-05,0.7,23199,0.338852765639937,1.15908447215617,0
"beta[63]",0,-1.66453,0,0,-0.370332624969933,0.65284432178136,NA,0.00561490018248735,0.9,13519,0.249853340349669,8.42579898115721,0
"beta[64]",0,-0.366503,0,0,-0.0289683012313,0.116429291205248,NA,0.000740952398506626,0.6,24691,0.607809700578999,1.46634038194486,0
"beta[65]",0,0,0,0,0.0003294435274125,0.00887098286947609,NA,5.82729786404728e-05,0.7,23174,0.317376483209467,1.06754873134661,0
"beta[66]",0,0,0,0,5.4722859775e-05,0.00569699918240286,NA,5.62225257772832e-05,1,10268,0.239874013765252,1.20450435240647,0
