"","TrueCoef","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf","MCMC.mode"
"beta[1]",-0.611772069241852,0,0,0,-0.0013540221275,0.0417883393598046,NA,0.000149448596365047,0.4,78186,-0.000992823698346,1.01513583612146,0
"beta[2]",0,0,0,0,8.0735116250875e-05,0.00961567191499503,NA,3.45218552739013e-05,0.4,77584,-0.000103172908353977,1.01771702286894,0
"beta[3]",0,0,0,0,0.00013597157625,0.0101049070113047,NA,3.64426955220015e-05,0.4,76885,-0.000190584263193129,1.02621294338024,0
"beta[4]",0,0,0,0,0.00021517653775,0.015221876465498,NA,5.50059620482068e-05,0.4,76580,-0.000283499841560201,1.0513007853809,0
"beta[5]",0,0,0,0,-0.00110443845375,0.0319614192528215,NA,0.000118014334274782,0.4,73347,-0.00125211114657964,1.0091629060216,0
"beta[6]",0,0,0,0,0.000892940825,0.0318095834938324,NA,0.000119144210737334,0.4,71280,0.0126911780632835,1.02956834593719,0
"beta[7]",0,0,0,0,0.000499551526325,0.0171017517587987,NA,6.14264916137987e-05,0.4,77512,-0.00078051580213823,1.00184399915896,0
"beta[8]",0,0,0,0,4.2921888375e-05,0.00484163203045639,NA,1.71177542037256e-05,0.4,80000,-7.05492113882239e-05,1.05168439789517,0
"beta[9]",0,0,0,0,-8.34381125000001e-06,0.0073978421678569,NA,2.51456027039953e-05,0.3,86554,-4.4540798417129e-05,1.06694886208288,0
"beta[10]",0,0,0,0,-3.692679375e-05,0.00609881387850986,NA,2.28330903440623e-05,0.4,71345,-0.000140203406794434,1.03184837866076,0
"beta[11]",0,0,0,0,0.0007585809525,0.0293156408972821,NA,0.000111641798701678,0.4,68952,-0.000654080115643281,1.01333527628018,0
"beta[12]",0,0,0,0,-1.6066561125e-05,0.0044025605687395,NA,1.55654021637006e-05,0.4,80000,-4.19437810337016e-05,1.03597687475007,0
"beta[13]",0,0,0,0,-8.55408435e-05,0.00805493623427382,NA,2.61380976859983e-05,0.3,94968,-0.00012173001713319,1.03930253670352,0
"beta[14]",0,0,0,0,0.000207382035,0.0110485331869914,NA,3.90624636934311e-05,0.4,80000,-0.000385574851041847,1.01498611096149,0
"beta[15]",0,0,0,0,-0.00011834738,0.00846183107296333,NA,3.05778284638128e-05,0.4,76580,-0.000251442290733395,1.03696073016516,0
"beta[16]",0,0,0,0,-4.218405e-05,0.00647233426172486,NA,2.35088508707235e-05,0.4,75798,-5.86216139560434e-05,1.05280309007723,0
"beta[17]",0,0,0,0,0.0003655588275,0.0181088730348606,NA,6.48498700131113e-05,0.4,77977,-0.000416161146327365,1.02558311358457,0
"beta[18]",0,0,0,0,0.0001407856085,0.0117003785475496,NA,4.26171551193933e-05,0.4,75376,-0.000171877714199154,1.02933210485165,0
"beta[19]",0,0,0,0,0.0002230226275,0.0119100397617453,NA,4.21083493986561e-05,0.4,80000,-0.00036135454820977,1.050371749871,0
"beta[20]",0,0,0,0,-0.000620625201625,0.0207094709895673,NA,7.5665497949085e-05,0.4,74910,0.00222748160599692,1.00141991364195,0
"beta[21]",0,0,0,0,-0.00052745098,0.020741161354233,NA,7.4962660019845e-05,0.4,76555,0.000769198442273763,1.04786351545603,0
"beta[22]",0,0,0,0,-4.273152075e-05,0.00856498081151777,NA,3.02462674524366e-05,0.4,80188,-4.58171056596226e-05,1.07229595617471,0
"beta[23]",0,0,0,0,4.852738225e-05,0.00676674601401242,NA,2.47583727875765e-05,0.4,74699,-0.000107651261679468,1.06012984675853,0
"beta[24]",0,0,0,0,0.000424572322875,0.0168378252710004,NA,6.39854335569303e-05,0.4,69248,-0.000617814988589465,1.00243191971775,0
"beta[25]",0,0,0,0,1.777613725e-05,0.00619219864148213,NA,2.18927282492297e-05,0.4,80000,-4.56637710526686e-05,1.03825682088754,0
"beta[26]",0,0,0,0,5.6084646375e-05,0.00575545980877223,NA,2.03486232981466e-05,0.4,80000,-0.000117866868763991,1.00831188827226,0
"beta[27]",0,0,0,0,-7.73625249999999e-06,0.00816249108056477,NA,2.90694792200175e-05,0.4,78844,-2.47032389808134e-05,1.01194372327592,0
"beta[28]",0,0,0,0,1.754568875e-05,0.00755605443338787,NA,2.67146866443163e-05,0.4,80000,-1.79157560052799e-06,1.04118709467411,0
"beta[29]",0,0,0,0,-0.00115948165875,0.0280617596026047,NA,0.00010102849355707,0.4,77151,-0.00173228916334608,1.0030147132413,0
"beta[30]",0,0,0,0,-0.000180652689625,0.0105709531969524,NA,3.69428443987138e-05,0.3,81878,-0.000304733398180232,1.02510495042255,0
"beta[31]",0,0,0,0,-0.000174557349125,0.0125424261117834,NA,4.45059803638845e-05,0.4,79419,-0.00016270773205446,1.0158936747549,0
"beta[32]",0,0,0,0,-0.000180409035625,0.0114797916680873,NA,3.99708570955115e-05,0.3,82486,-0.000269202654818441,1.00192021431759,0
"beta[33]",0,0,0,0,0.00033004443325,0.0166491060102303,NA,6.17135319139879e-05,0.4,72782,-0.000373163134760621,1.03326598608038,0
"beta[34]",0,0,0,0,-0.000215393055125,0.0122624068294953,NA,4.47644398371498e-05,0.4,75039,-0.000332332483737842,1.04585441110705,0
"beta[35]",0,0,0,0,0.0001267124145,0.023027973727566,NA,8.17140014573056e-05,0.4,79418,-5.25494817650825e-05,1.0398629751775,0
"beta[36]",0,0,0,0,-5.08956000000001e-06,0.00640039815077458,NA,2.13888631232795e-05,0.3,89544,-1.05245489249607e-05,1.06321791536907,0
"beta[37]",0,0,0,0,-9.3484199e-05,0.00637573673083051,NA,2.31960389521301e-05,0.4,75550,-0.000171927120552096,1.03626982831948,0
"beta[38]",0,0,0,0,-0.00052003636625,0.0220623490673699,NA,8.01467230341082e-05,0.4,75776,-0.000532188333014063,1.00394302145915,0
"beta[39]",0,0,0,0,-0.0003780174875,0.0158011113220072,NA,5.62890381035538e-05,0.4,78800,-0.000542248909623475,1.00843761750565,0
"beta[40]",0,0,0,0,-9.74970125e-05,0.00596037617438325,NA,2.1154513712837e-05,0.4,79386,-0.00025157994770201,1.01408787521157,0
"beta[41]",0,0,0,0,0.000913985927,0.0270050175715296,NA,9.98725365593358e-05,0.4,73113,-0.000142874188310485,1.0070758487484,0
"beta[42]",0,0,0,0,-0.0001237002875,0.00856071958869721,NA,2.96130939018803e-05,0.3,83570,-0.00021629347289084,1.03564453244119,0
"beta[43]",0,0,0,0,-0.00015128810375,0.0111065354309386,NA,3.92675325935261e-05,0.4,80000,-0.000209140096804657,1.01329901682295,0
"beta[44]",0,0,0,0,-0.000127043845,0.00804651094332083,NA,2.84487122645675e-05,0.4,80000,-0.000225961892629945,1.00645957340395,0
"beta[45]",0,0,0,0,0.0002082920442525,0.0121395561938742,NA,4.29198125264129e-05,0.4,80000,-0.000314714178228776,1.02234689590156,0
"beta[46]",0,0,0,0,-7.5695745e-05,0.00737937886633527,NA,2.77952488600711e-05,0.4,70485,-0.000117234621378853,1.03981471922213,0
"beta[47]",0,0,0,0,9.4833700225e-05,0.00767858919939161,NA,2.714791246418e-05,0.4,80000,-0.000179616578204408,1.00815332751022,0
"beta[48]",0,0,0,0,0.000443877767625,0.0164529225501764,NA,5.81698655278325e-05,0.4,80000,-0.00085860582011789,1.00734658051937,0
"beta[49]",0,0,0,0,-2.4841213875e-05,0.00549965697548592,NA,1.87938249559603e-05,0.3,85633,-6.92119092268775e-05,1.02280604156577,0
"beta[50]",0,0,0,0,4.42327435e-05,0.00644461351486128,NA,2.18367756651381e-05,0.3,87100,-6.80773601444701e-05,1.04575252333174,0
"beta[51]",0,0,0,0,6.41452475e-06,0.0082352643638134,NA,2.82977265662613e-05,0.3,84694,-2.17933884384757e-05,1.08879703858636,0
"beta[52]",0,0,0,0,0.000121474584375,0.00937698198008064,NA,3.31526377258939e-05,0.4,80000,-0.000157113358192677,1.02742262669345,0
"beta[53]",0,0,0,0,-3.7711897875e-05,0.0060909053208114,NA,2.15346022795521e-05,0.4,80000,-6.97380081829071e-05,1.01236423276367,0
"beta[54]",0,0,0,0,6.469774375e-05,0.0111149548176605,NA,3.97125660625072e-05,0.4,78336,-2.04123703122057e-05,1.05339072452239,0
"beta[55]",0,0,0,0,0.000321389195125,0.0125144015353834,NA,4.52524578710704e-05,0.4,76478,-0.000644288472714449,1.01333972767409,0
"beta[56]",0,0,0,0,0.00102895403125,0.0291544998009729,NA,0.000104809932459155,0.4,77376,-0.00119466054876713,1.01447304799648,0
"beta[57]",0,0,0,0,0.00015858453875,0.00816084731856493,NA,2.88529523959247e-05,0.4,80000,-0.000313229673394868,1.04682455274971,0
"beta[58]",0,0,0,0,-7.8133259575e-05,0.00656228456150247,NA,2.31114085875477e-05,0.4,80623,-0.000136114177015794,1.04159919382901,0
"beta[59]",0,0,0,0,9.55421254875e-05,0.00955240927241172,NA,3.37728668659561e-05,0.4,80000,-5.74480612266334e-05,1.01851954800768,0
"beta[60]",0,0,0,0,-1.5006504625e-05,0.0045517974897555,NA,1.59649351171543e-05,0.4,81289,-3.04755474026587e-05,1.0102796805091,0
"beta[61]",0,0,0,0,-2.98908301625e-05,0.00654791757126183,NA,2.31503845864465e-05,0.4,80000,-4.91576400108869e-05,1.02082104227942,0
"beta[62]",0,0,0,0,-6.2745896e-05,0.00643187918328754,NA,2.28015308127398e-05,0.4,79570,-0.000104599989310254,1.01774510648371,0
"beta[63]",0,0,0,0,-4.062188625e-05,0.00616672941759529,NA,2.1168259631589e-05,0.3,84867,-5.37205191224228e-05,1.06258744360937,0
"beta[64]",0,0,0,0,0.000457616832125,0.019539910665004,NA,6.90840166750079e-05,0.4,80000,-0.000568917802953614,1.02039171840542,0
"beta[65]",0,0,0,0,0.0001987225775,0.010403905123944,NA,3.6783359319812e-05,0.4,80000,-0.000412155378225746,1.04428787856325,0
"beta[66]",0,0,0,0,2.4767016e-05,0.00402137096497929,NA,1.44331975181951e-05,0.4,77629,-1.6048082176729e-05,1.07915042116809,0
