"","TrueCoef","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf","MCMC.mode"
"beta[50]",0,0,0,0,5.281225e-06,0.00301991301864599,NA,1.06770048703898e-05,0.4,80000,-2.15990182839837e-05,1.0514960219538,0
"beta[51]",0,0,0,0,0.00016932224375,0.00777510329767714,NA,2.74891413310633e-05,0.4,80000,-0.000481314469330647,1.02464049767999,0
"beta[52]",0,0,0,0,-3.317430375e-05,0.00318903435746489,NA,1.12749390980023e-05,0.4,80000,-8.05189301072174e-05,1.06106481733607,0
"beta[53]",0,0,0,0,8.3594444e-05,0.00610815941982818,NA,2.22106062154141e-05,0.4,75631,-0.000204315255895442,1.02037238450657,0
"beta[54]",0,0,0,0,6.1168404875e-05,0.00463302513156807,NA,1.63802174396964e-05,0.4,80000,-0.000247890597193279,1.0153122544218,0
"beta[55]",0,0,0,0,-0.00046802678467875,0.0136980910707582,NA,5.08152723482923e-05,0.4,72666,-0.00111253533168163,1.00740763327643,0
"beta[56]",0,0,0,0,6.5195219625e-05,0.00395323317433719,NA,1.46802710823119e-05,0.4,72516,-0.000244525981793485,1.06745968923321,0
"beta[57]",0,0,0,0,0.00035467545875,0.012037069783722,NA,4.41176537107549e-05,0.4,74442,-0.000870817710956729,1.00886982895745,0
"beta[58]",0,0,0,0,-5.0168362625e-05,0.00484304549136763,NA,1.71227515427071e-05,0.4,80000,-0.000142356601960228,1.07008206794579,0
"beta[59]",0,0,0,0,-2.6113032125e-05,0.00343839104358302,NA,1.21565481164426e-05,0.4,80000,-6.22048356441943e-05,1.1491457006612,0
"beta[60]",0,0,0,0,-3.083556825e-05,0.00280480332965987,NA,1.01188127536197e-05,0.4,76833,-0.000119530201661362,1.13012272943728,0
"beta[61]",0,0,0,0,4.011819625e-06,0.00224538320270225,NA,7.15786021796006e-06,0.3,98404,-0.0427851193421675,1.05304310636593,0
"beta[62]",0,0,0,0,-4.433788625e-05,0.00369601950089182,NA,1.30674022623911e-05,0.4,80000,-0.00017289922408148,1.03183342196314,0
"beta[63]",0,0,0,0,-1.44151025e-05,0.00325414191124114,NA,1.15051290619099e-05,0.4,80000,-2.31374001181002e-05,1.05004359348438,0
"beta[64]",0,0,0,0,8.6875131e-05,0.00574643757910333,NA,2.12725005421221e-05,0.4,72973,-0.000170605623801929,1.01607942950411,0
"beta[65]",0,0,0,0,1.5039050875e-05,0.00283964457349167,NA,1.00396596703784e-05,0.4,80000,-4.97592325282752e-05,1.14422902740755,0
"beta[66]",0,0,0,0,-2.7317318625e-05,0.00359495233055477,NA,1.24336882806838e-05,0.3,83596,-3.14181693950985e-05,1.07841156214168,0
"beta[67]",0,0,0,0,0.000858321752125,0.0216885318350734,NA,7.96374780948438e-05,0.4,74169,-0.00149029318976718,1.00497195197102,0
"beta[68]",0,0,0,0,-3.189388125e-06,0.00243916254844873,NA,8.7488972477373e-06,0.4,77728,-8.89060191704848e-06,1.04575589976203,0
"beta[69]",0,0,0,0,-1.2596692875e-05,0.00176588775701178,NA,6.24335603898564e-06,0.4,80000,-3.95635415746997e-05,1.06630989799052,0
"beta[70]",0,0,0,0,-0.00015649503,0.00792118859216002,NA,2.83443121274476e-05,0.4,78100,-0.000421754927274608,1.01419185548575,0
"beta[71]",0,0,0,0,6.4519175e-06,0.00233129595099576,NA,8.24237587950937e-06,0.4,80000,-2.58946130782821e-05,1.1238836101873,0
"beta[72]",0,0,0,0,-3.595570125e-05,0.00441938488017902,NA,1.56248850872368e-05,0.4,80000,-5.65567984782209e-05,1.0185929987999,0
"beta[73]",0,0,0,0,-0.000157530868625,0.00776185396826331,NA,2.87554113960036e-05,0.4,72860,-0.000390147112417371,1.03053636385418,0
"beta[74]",0,0,0,0,-2.30703439125e-05,0.00302610231116307,NA,9.40585607369966e-06,0.3,103507,-6.53514450095737e-05,1.01218280721221,0
"beta[75]",0,0,0,0,-2.1000208875e-05,0.00380051247990517,NA,1.3436840732625e-05,0.4,80000,-4.55480916751432e-05,1.0827120356394,0
"beta[76]",0,0,0,0,1.7765864125e-05,0.0032322165281974,NA,1.14276111267588e-05,0.4,80000,-4.77582861062978e-05,1.01547327178051,0
"beta[77]",0,0,0,0,-0.000189483950625,0.0089770844351828,NA,3.31386707402112e-05,0.4,73384,-0.000466566186953933,1.0157163427925,0
"beta[78]",0,0,0,0,7.6202425e-06,0.00273681671368107,NA,9.67610828554334e-06,0.4,80000,-1.81607163989423e-05,1.02586944531143,0
"beta[79]",0,0,0,0,5.2411998875e-05,0.00420877137565545,NA,1.48802539009504e-05,0.4,80000,-8.9454688461427e-05,1.02029901204534,0
"beta[80]",0,0,0,0,-2.2142262375e-05,0.00312215209779407,NA,1.10384746012296e-05,0.4,80000,-5.42715672526673e-05,1.11077975455853,0
"beta[81]",0,0,0,0,0.000106358704375,0.0066873601935767,NA,2.36433887055728e-05,0.4,80000,-0.000263541226019206,1.00184821181122,0
"beta[82]",0,0,0,0,4.523282025e-05,0.00428025123494993,NA,1.51329733670767e-05,0.4,80000,-0.000138269244391845,1.05802473383298,0
"beta[83]",0,0,0,0,1.5221905625e-05,0.00310984715248267,NA,1.09949700498697e-05,0.4,80000,-6.61295874601417e-05,1.10470475929118,0
"beta[84]",0,0,0,0,-1.62186675e-05,0.0029759490495246,NA,1.10681000936401e-05,0.4,72294,-4.57767169476795e-05,1.11816791420951,0
"beta[85]",0,0,0,0,0.000101593292125,0.00597631318126503,NA,2.13379439053207e-05,0.4,78444,-0.000247540412471596,1.00365287243455,0
"beta[86]",0,0,0,0,-0.00023334084625,0.0106835562250544,NA,3.7574020864193e-05,0.4,80846,-0.000570060858033988,1.007266019127,0
"beta[87]",0,0,0,0,0.00010499465125,0.00692567202077547,NA,2.67663846494513e-05,0.4,66949,-0.000216376970721898,1.03271765045382,0
"beta[88]",0,0,0,0,-9.829972375e-05,0.00561313997463953,NA,1.9845446699084e-05,0.4,80000,-0.000363264910394854,1.04652530501308,0
"beta[89]",0,0,0,0,-6.617103375e-05,0.00468421597269082,NA,1.65612043941589e-05,0.4,80000,-0.000175647085499672,1.01238250975684,0
"beta[90]",0,0,0,0,-0.000194399058,0.0103918385942549,NA,3.67406976949673e-05,0.4,80000,-0.000456482142335124,1.00396601209428,0
"beta[91]",0,0,0,0,0.000130922765,0.00696708005234321,NA,2.46323477504104e-05,0.4,80000,-0.000321232726407749,1.00346057622643,0
"beta[92]",0,0,0,0,-8.7489455625e-05,0.00563990375384772,NA,1.99400709479234e-05,0.4,80000,-0.000236188926375971,1.01624504408258,0
"beta[93]",0,0,0,0,8.4592422e-05,0.00595995440635262,NA,2.19670957277459e-05,0.4,73611,-0.00025443614023742,1.02672496739088,0
"beta[94]",0,0,0,0,-8.86140925e-05,0.00526198185977663,NA,1.90393546480131e-05,0.4,76383,-0.000307708460070893,1.04247857913296,0
"beta[95]",0,0,0,0,-1.4562942125e-05,0.00387690749089363,NA,1.43493464789086e-05,0.4,72997,-6.77210751217681e-05,1.00597649804721,0
"beta[96]",0,0,0,0,8.40028750000002e-07,0.00471012110606789,NA,1.92289888942994e-05,0.4,60000,-5.20543898295518e-05,1.05266356551471,0
"beta[97]",0,0,0,0,2.607937125e-05,0.00466102124122638,NA,1.64791986346275e-05,0.4,80000,-3.58067499653594e-05,1.03558789427526,0
"beta[98]",0,0,0,0,-0.00010509642875,0.00577471883033406,NA,2.041671422187e-05,0.4,80000,-0.000322847754188366,1.0084067079622,0
"beta[99]",0,0,0,0,-3.99797455e-05,0.00364336209628856,NA,1.28812302230177e-05,0.4,80000,-0.000112188686461484,1.08960729376625,0
"beta[100]",0,0,0,0,-2.714015975e-05,0.00310572003810275,NA,9.68630463270357e-06,0.3,102804,-9.85352974212245e-05,1.05473375772783,0
"beta[101]",0,0,0,0,0.00011734275,0.00601277251454309,NA,2.14390037082136e-05,0.4,78658,0.0105341049253065,1.01495632111876,0
"beta[102]",0,0,0,0,-3.67588985e-05,0.00308633165161659,NA,1.15803892442317e-05,0.4,71030,-0.000153594922018781,1.02891004489823,0
"beta[103]",0,0,0,0,3.61568656375e-05,0.00421677762191218,NA,1.49085602560476e-05,0.4,80000,-6.86010099916742e-05,1.01697687883389,0
"beta[104]",0,0,0,0,-6.04442825e-05,0.00483640467311345,NA,1.70992727046027e-05,0.4,80000,-0.000202981002421507,1.00639987296092,0
"beta[105]",0,0,0,0,0.00023908052575,0.0091848824941524,NA,3.24734634800829e-05,0.4,80000,0.00343877445453347,1.00083468816514,0
"beta[106]",0,0,0,0,0.0001610387275,0.00772489678474069,NA,2.73116345022848e-05,0.4,80000,-0.000414836633256301,1.03276108276459,0
"beta[107]",0,0,0,0,-1.42893875e-05,0.00336190385844242,NA,1.18861250800109e-05,0.4,80000,-5.91744629399602e-05,1.05674606458018,0
"beta[108]",0,0,0,0,1.0544055e-05,0.00213032397064805,NA,7.53183262884731e-06,0.4,80000,-2.44029581660938e-05,1.08586908000621,0
"beta[109]",0,0,0,0,-5.894791e-05,0.00464926600918529,NA,1.68670803672559e-05,0.4,75978,-0.000161715032650874,1.12178061024289,0
"beta[110]",0,0,0,0,-4.714360625e-06,0.00236025867258521,NA,8.34477456369682e-06,0.4,80000,-4.73311912442208e-05,1.15686194561608,0
"beta[111]",0,0,0,0,1.80118085e-05,0.00272291973595874,NA,9.62697504961452e-06,0.4,80000,-4.38209210614379e-05,1.0703455455089,0
"beta[112]",0,0,0,0,7.723193e-05,0.00494279624778959,NA,1.74754237241803e-05,0.4,80000,-0.000272525198556949,1.06914913970955,0
"beta[113]",0,0,0,0,1.8704107875e-05,0.00380603041758232,NA,1.36851053262243e-05,0.4,77348,-4.78266150915268e-05,1.06289956417571,0
"beta[114]",0,0,0,0,-8.1547168225e-05,0.00480609566224104,NA,1.71829150219002e-05,0.4,78233,-0.000279131831286132,1.04413459454389,0
"beta[115]",0,0,0,0,-2.714148125e-05,0.00341539465895896,NA,1.24756772152454e-05,0.4,74947,-6.69016503483266e-05,1.03689972059229,0
"beta[116]",0,0,0,0,2.967261125e-05,0.00371477777540538,NA,1.33768655872511e-05,0.4,77118,-6.35940003966142e-05,1.13544428260989,0
"beta[117]",0,0,0,0,0.00010745960925,0.00574561932259078,NA,2.08649495324974e-05,0.4,75830,-0.000359085015352301,1.00401206442768,0
"beta[118]",0,0,0,0,0.0001592905275,0.00806761194733763,NA,2.95254502623666e-05,0.4,74662,-0.000405237847684943,1.02388892971014,0
"beta[119]",0,0,0,0,-7.102686e-06,0.0035394741147694,NA,1.25139307419363e-05,0.4,80000,-3.32494737916926e-05,1.0082652176324,0
"beta[120]",0,0,0,0,-2.091334925e-05,0.0022084121061355,NA,9.01580466969445e-06,0.4,60000,-8.18180970052636e-05,1.18341138723159,0
"beta[121]",0,0,0,0,-8.932884625e-06,0.00175179261915906,NA,6.19352220119888e-06,0.4,80000,-5.34671304581331e-05,1.16259876123395,0
"beta[122]",0,0,0,0,0.000489991842375,0.0146596375256431,NA,5.44580203233464e-05,0.4,72464,-0.00152600168348066,1.00805087958933,0
"beta[123]",0,0,0,0,-0.00012331118125,0.00726791317752791,NA,2.62958562766625e-05,0.4,76391,-0.000332485644933229,1.01442483536937,0
"beta[124]",0,0,0,0,-1.33032499999998e-07,0.00256873879331491,NA,8.31833313130078e-06,0.3,95360,-3.24284823747909e-05,1.14372853613916,0
"beta[125]",0,0,0,0,1.423635125e-05,0.00300418958768805,NA,1.06214141471213e-05,0.4,80000,-6.28794899894439e-05,1.0629796482484,0
"beta[126]",0,0,0,0,-3.7169099625e-05,0.00362076650706988,NA,1.28013427512119e-05,0.4,80000,-7.33625449068167e-05,1.03182075041601,0
"beta[127]",0,0,0,0,5.13309475e-06,0.00294646957598441,NA,1.0417343088692e-05,0.4,80000,-3.42397340826149e-06,1.0360511250239,0
"beta[128]",0,0,0,0,-7.53637825e-05,0.0054877514247914,NA,1.94021312296776e-05,0.4,80000,-0.000205629479752731,1.02633145441952,0
"beta[129]",0,0,0,0,0.000226117454375,0.0105695857393781,NA,3.73691287532298e-05,0.4,80000,-0.000449203048796922,1.02280657380599,0
"beta[130]",0,0,0,0,3.517556625e-06,0.00322650750702466,NA,1.14074266888316e-05,0.4,80000,-1.85824381169641e-05,1.10274379971216,0
"beta[131]",0,0,0,0,-1.20580755e-05,0.00193244701642853,NA,6.83223194800193e-06,0.4,80000,-4.87469637762103e-05,1.05837406926096,0
"beta[132]",0,0,0,0,-3.04933033625e-05,0.00297551613090966,NA,1.05200381684796e-05,0.4,80000,-0.000154203976421469,1.01683362653645,0
"beta[133]",0,0,0,0,7.437996875e-05,0.0053731228262656,NA,1.89968579330019e-05,0.4,80000,-0.000180153420526414,1.01324213868224,0
"beta[134]",0,0,0,0,-0.00017652312475,0.00849654668605241,NA,3.05058712741356e-05,0.4,77574,-0.000429471303538964,1.0187220118976,0
"beta[135]",0,0,0,0,6.581850525e-05,0.00495320461737886,NA,1.75122228677659e-05,0.4,80000,-0.000181810113882801,1.00147667356449,0
"beta[136]",0,0,0,0,-4.01579825e-06,0.00219690632273001,NA,6.50221569970513e-06,0.3,114156,-4.46958363022816e-05,1.05909050157569,0
"beta[137]",0,0,0,0,-5.761128375e-05,0.00479369005129964,NA,1.6704489836059e-05,0.3,82352,-0.000149751567810864,1.15971007905466,0
"beta[138]",0,0,0,0,9.3023919625e-05,0.00606215989814513,NA,2.14329718630788e-05,0.4,80000,-0.000249427464689684,1.01329106490781,0
"beta[139]",0,0,0,0,1.8274762125e-05,0.00214305468461328,NA,7.57684249971791e-06,0.4,80000,-5.35453945550251e-05,1.09049998285562,0
"beta[140]",0,0,0,0,-6.56352624999999e-06,0.002556393429339,NA,9.03821564633165e-06,0.4,80000,-4.66989622328185e-05,1.06287919495337,0
"beta[141]",0,0,0,0,-0.000223884994125,0.0097732139020915,NA,3.50996514691726e-05,0.4,77530,-0.000506679615110577,1.03347660961231,0
"beta[142]",0,0,0,0,-2.1549019875e-05,0.00319099433948461,NA,1.12818686808857e-05,0.4,80000,-7.28791840399925e-05,1.00169695230369,0
"beta[143]",0,0,0,0,5.6037427125e-05,0.0042908812909608,NA,1.49001986916615e-05,0.3,82929,-0.000192161214797899,1.05507194450779,0
"beta[144]",0,0,0,0,7.40481025e-05,0.00528237746882622,NA,1.96188568585638e-05,0.4,72496,-0.000198845421606227,1.0659205540959,0
"beta[145]",0,0,0,0,-5.36652244125e-05,0.00462299374377605,NA,1.63447511280349e-05,0.4,80000,-0.00012713927820639,1.01946129589558,0
"beta[146]",0,0,0,0,6.0527491375e-05,0.00470455849090938,NA,1.7251839973123e-05,0.4,74365,-0.000196696297392109,1.03375104906841,0
"beta[147]",0,0,0,0,2.8623267375e-05,0.00384800248696498,NA,1.36047432627788e-05,0.4,80000,-7.45521186375972e-05,1.01527937684216,0
"beta[148]",0,0,0,0,-5.3829294875e-05,0.00444758719470305,NA,1.57245953264649e-05,0.4,80000,-0.000159556298621361,1.06540301769892,0
"beta[149]",0,0,0,0,-9.138403625e-05,0.00522742840561138,NA,1.84817503688752e-05,0.4,80000,-0.000288737188019406,1.02490644690076,0
"beta[150]",0,0,0,0,2.615963375e-05,0.00306405199708371,NA,1.08330597252306e-05,0.4,80000,-7.53443419040335e-05,1.04663202317412,0
"beta[151]",0,0,0,0,0.000166333321625,0.00969268863780275,NA,3.4268829318598e-05,0.4,80000,-0.000267260733156554,1.02232030468285,0
"beta[152]",0,0,0,0,-1.4065950875e-05,0.0030728392107411,NA,1.08641272170555e-05,0.4,80000,-3.74913127730776e-05,1.13321123539539,0
"beta[153]",0,0,0,0,-1.88827075e-05,0.00293800778061997,NA,1.03874261242756e-05,0.4,80000,-4.30194370496931e-05,1.11961430215332,0
"beta[154]",0,0,0,0,4.42152475e-05,0.00435127493536139,NA,1.4999499112359e-05,0.3,84155,-8.01240107253865e-05,1.04571829880433,0
"beta[155]",0,0,0,0,-0.00084385995,0.0203430883384086,NA,7.8639952812963e-05,0.4,66919,-0.00161219072798131,1.00675388481968,0
"beta[156]",0,0,0,0,-3.7542251275e-06,0.00210654365642536,NA,7.44775652161857e-06,0.4,80000,-3.3571786229844e-05,1.07133503279494,0
"beta[157]",0,0,0,0,6.2870625000001e-08,0.00239316462176246,NA,8.50596777259857e-06,0.4,79159,-3.72854757018786e-05,1.053850605191,0
"beta[158]",0,0,0,0,1.99629785e-06,0.00354149311690424,NA,1.25210689924427e-05,0.4,80000,-1.29272293655572e-05,1.08396441110875,0
"beta[159]",0,0,0,0,2.231665125e-05,0.00344863372216926,NA,1.21927614538711e-05,0.4,80000,-5.03846240208373e-05,1.02908830625125,0
"beta[160]",0,0,0,0,2.485667125e-06,0.00189281656068063,NA,6.69211712799672e-06,0.4,80000,-3.69433345000272e-05,1.07616099838848,0
"beta[161]",0,0,0,0,-8.31343125e-06,0.00334768858188053,NA,1.1835866487743e-05,0.4,80000,0.00237725079560974,1.00253097396381,0
"beta[162]",0,0,0,0,-0.0001130885466125,0.00733599930905813,NA,2.59366742910692e-05,0.4,80000,-0.000211466628205189,1.00608742274935,0
"beta[163]",0,0,0,0,2.8290686e-05,0.0040499275753,NA,1.43186562590463e-05,0.4,80000,-7.85244199049827e-05,1.08226050175579,0
"beta[164]",0,0,0,0,-7.5230089e-05,0.00482432206414442,NA,1.70565542309214e-05,0.4,80000,-0.000240147972635348,1.04439757191292,0
"beta[165]",0,0,0,0,2.429704e-05,0.00291791634091571,NA,1.03163921579837e-05,0.4,80000,-0.000114061657651393,1.03302199217055,0
"beta[166]",0,0,0,0,-0.000253811833,0.0103972597996717,NA,3.83641400009428e-05,0.4,73449,-0.000590949448783014,1.01006307783668,0
"beta[167]",0,0,0,0,3.7196065e-05,0.00374608627270947,NA,1.3244415031714e-05,0.4,80000,-0.000154209794212167,1.06607311329019,0
"beta[168]",0,0,0,0,2.0843806875e-05,0.00224113517685634,NA,7.92360940555517e-06,0.4,80000,-2.54887189119291e-05,1.04436015452956,0
"beta[169]",0,0,0,0,5.20208999999999e-07,0.0029487802193625,NA,1.03450067864606e-05,0.4,81250,-4.44745646363563e-05,1.1046819992826,0
"beta[170]",0,0,0,0,-0.000606148393,0.0163982330236388,NA,5.96676167409379e-05,0.4,75530,0.0112166437955532,1.00502394626335,0
"beta[171]",0,0,0,0,4.999240375e-05,0.00418170894547908,NA,1.4784573761482e-05,0.4,80000,-0.000119603904053843,1.03352215171082,0
"beta[172]",0,0,0,0,-0.00022262595375,0.0098282246192348,NA,3.47480213764251e-05,0.4,80000,-0.000495970716881265,1.00349049293323,0
"beta[173]",0,0,0,0,-5.72663725e-05,0.00418964435471854,NA,1.54253701228631e-05,0.4,73771,-0.00013948669122283,1.02499528160064,0
"beta[174]",0,0,0,0,0.0002506367715,0.00927858573544615,NA,3.34173893326091e-05,0.4,77094,-0.000777297340976655,1.01640585782717,0
"beta[175]",0,0,0,0,3.91166025e-05,0.00445897594514804,NA,1.57648606398081e-05,0.4,80000,-9.44406178632873e-05,1.00484398801938,0
"beta[176]",0,0,0,0,2.647396125e-05,0.00334384301665298,NA,1.18222703614915e-05,0.4,80000,-8.41604656324774e-05,1.08283816815629,0
"beta[177]",0,0,0,0,-0.00011743560625,0.00678913204444186,NA,2.40032065349793e-05,0.4,80000,-0.000257676824356465,1.002941914175,0
"beta[178]",0,0,0,0,-5.08196125e-06,0.00235366169273645,NA,8.32145071776433e-06,0.4,80000,-2.01629697211183e-05,1.0110661507616,0
"beta[179]",0,0,0,0,4.2550816375e-05,0.00319809835359456,NA,1.13069851636423e-05,0.4,80000,-0.000123863734635341,1.00824320990009,0
"beta[180]",0,0,0,0,-3.049803125e-05,0.0024751274892277,NA,8.66062313824536e-06,0.3,81676,-0.000122772985927475,1.01196114823893,0
"beta[181]",0,0,0,0,-9.013412e-05,0.00632307789475275,NA,2.19314250363046e-05,0.3,83123,-0.000176880494667701,1.01525089051938,0
"beta[182]",0,0,0,0,0.0001458479,0.00851225530957927,NA,3.00953672629739e-05,0.4,80000,-0.0003043111177242,1.01175229142849,0
"beta[183]",0,0,0,0,-8.810494575e-05,0.0053713585747833,NA,1.87526881143112e-05,0.3,82043,-0.000250601116097855,1.01254309364038,0
