"","TrueCoef","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf","MCMC.mode"
"beta[68]",0,-0.653834,0,0,-0.172261951951483,0.227288952233625,NA,0.130336563461415,57.3,3,NA,2.21726035208477,0
"beta[69]",0,0.428422,8.757085,12.8973,7.6433997657,4.60598675356081,NA,1.97704673505303,42.9,5,0.999052912238801,19.6079220784872,10.8942011345914
"beta[70]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[71]",0,-0.685856,0,0,-0.160816194525,0.279337921107769,NA,0.220029654390524,78.8,2,NA,20.9518909912059,0
"beta[72]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[73]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[74]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[75]",0,0,0.332184,1.69882,0.602668881125,0.663447577468352,NA,0.37524094652317,56.6,3,NA,12.2055551808642,1.34648787680035
"beta[76]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[77]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[78]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[79]",0,0,0.0806755,1.10227,0.323407214775,0.413560070709552,NA,0.253558033883804,61.3,3,NA,10.3975979770441,0.401745681258112
"beta[80]",0,0,0,1.41059,0.34131060925,0.591570111976508,NA,0.494737874324288,83.6,1,NA,43.0368132915559,0
"beta[81]",0,0,0.3681795,1.02179,0.4554914452125,0.461872881019028,NA,0.245146683493451,53.1,4,NA,34.970195231997,1.01108728580667
"beta[82]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[83]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[84]",0,-0.74261,-0.1964235,0,-0.305542988125,0.314894351904567,NA,0.177333592127664,56.3,3,NA,13.8424763903123,-0.670253098489414
"beta[85]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[86]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[87]",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
"beta[88]",0,-2.64839,2.0673115,5.31887,1.78638777623296,3.0636622466259,NA,1.23519935920618,40.3,6,0.998955501429726,12.7148020898234,5.28813367628718
"beta[89]",0,-1.97198,-0.590185,1.05212,-0.525884206875,1.14930809070612,NA,0.541426328916927,47.1,5,NA,1050.50782585803,1.0543181219773
"beta[90]",0,0.706024,1.69736,4.37162,2.11812654515,1.42389710072715,NA,0.43586157355488,30.6,11,0.998541054314247,7525.68715215825,0.706851541480167
"beta[91]",0,1.23823,5.69824,6.79148,4.855682190875,2.12967110098544,NA,0.858676272997738,40.3,6,0.998867577546781,276.387948845941,5.69419444349626
"beta[92]",0,1.22157,3.53806,4.30677,3.17448555725,1.12997918664602,NA,0.416924871652123,36.9,7,0.998879070265756,16.3248154214468,4.08242396045291
"beta[93]",0,1.5981,2.23116,4.2451,2.565276370875,0.98393970731065,NA,0.448232424705593,45.6,5,0.999291030775197,40.8968149227209,1.62484072906966
"beta[94]",0,-3.09281,-2.29385,-0.947737,-2.1570374846875,0.80791361492941,NA,0.305784505725033,37.8,7,0.999184936262173,111.429752613546,-0.955562960589751
"beta[95]",0,-6.43079,-1.955575,0.115837,-2.60615186549962,2.34779017798218,NA,0.865843314766698,36.9,7,0.998821837137254,17.3069236094964,-3.32180819581642
"beta[96]",0,1.62495,2.72805,5.65299,3.18215491625,1.53166635756636,NA,0.576194518054924,37.6,7,0.998914523447144,459.193987641395,3.22036247137459
"beta[97]",0,1.41485,3.062305,4.6194,3.04070935025,1.22787547873406,NA,0.503721916917736,41,6,0.998998421110191,593.314193165109,2.38568396683497
"beta[98]",0,-5.01347,-2.667615,-1.13442,-2.870159449875,1.75108397494522,NA,0.721900167148973,41.2,6,0.999026133284466,795.094573685663,-1.14563275317732
"beta[99]",0,-9.28626,-3.85474,-2.05062,-4.76597954775,2.75726135263071,NA,1.12573076744784,40.8,6,0.999083739926304,270.30514190892,-3.07031290834965
"beta[100]",0,-8.03144,-2.90232,-1.71161,-3.900945949,2.42604282560469,NA,0.968000398946249,39.9,6,0.998862688205223,79.3402869218082,-2.46443500334269
