"","TrueCoef","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf","MCMC.mode"
"beta[161]",0,0,0,0,-0.00021131658875,0.0125604853929694,NA,5.05167127275109e-05,0.4,61822,0.0150282894243584,1.00994116781771,0
"beta[162]",0,0,0,0,0.0007116676255125,0.0244015658426308,NA,0.000101988728367743,0.4,57244,-0.00098544323262346,1.0704819143902,0
"beta[163]",0,0,0,0,0.001247541475375,0.0399194657987362,NA,0.000188939690897297,0.5,44640,0.147157232275213,1.24781453793487,0
"beta[164]",0,0,0,0,0.0001825275884625,0.0257069063081172,NA,0.00011242587619946,0.4,52284,0.055113858732839,1.20104936528139,0
"beta[165]",0,0,0,0,0.00099371864825,0.0326100882422153,NA,0.000172390377976662,0.5,35783,0.104039601593271,1.1639859138328,0
"beta[166]",0,0,0,0,0.0001751220655,0.0219850448773602,NA,0.000102784148478714,0.5,45751,0.0337542991554246,1.11627398525015,0
"beta[167]",0,0,0,0,0.039771759307125,0.382248446328794,NA,0.00191306222296686,0.5,39924,0.275123600095101,1.30830763225037,0
"beta[168]",0,0,0,0,9.152986e-05,0.0200419042973414,NA,8.53686026158964e-05,0.4,55116,-0.000103575060692789,1.07108498022821,0
"beta[169]",0,0,0,0,-0.0013975859125,0.0406783842174509,NA,0.000172567192797855,0.4,55566,0.200120228072933,1.28393825024087,0
"beta[170]",0,0,0,0,-0.00031578290325,0.0234395927867261,NA,9.63545557549196e-05,0.4,59177,-0.000768851301247096,1.01298131153421,0
"beta[171]",0,0,0,0,-0.000421366294375,0.0233505158031796,NA,9.50350927435916e-05,0.4,60371,0.107072465109852,1.26262865787208,0
"beta[172]",0,0,0,0,-0.003492128631875,0.0901816012215309,NA,0.000404566403896914,0.4,49689,0.208663365313319,1.27976088748046,0
"beta[173]",0,0,0,0,0.00367272165875,0.0708198118145151,NA,0.000320058707107111,0.5,48961,0.229301910097332,1.29298443544793,0
"beta[174]",0,0,0,0,-0.01980473235675,0.208081737578589,NA,0.000849374789378047,0.4,60016,0.238199911420345,1.31266958249445,0
"beta[175]",0,0,0,7.47888,0.709301196145,2.16975422679018,NA,0.0105384715406564,0.5,42390,0.427570221508779,1.63941294893947,0
"beta[176]",0,-4.31372,0,0,-0.41612933779375,1.27378590988136,NA,0.00622226287424078,0.5,41908,0.271590349974781,1.64262092328812,0
"beta[177]",0,0,0,0,0.000221730305,0.0177025296201126,NA,7.04905697299449e-05,0.4,63068,0.00416803908436341,1.24503328732774,0
"beta[178]",0,0,0,0,0.007349459702875,0.0793535199840422,NA,0.000583832320469368,0.7,18474,0.0157076488715648,1.00218377631929,0
"beta[179]",0,0,0,0,4.322633225e-05,0.0125715593039233,NA,4.96306055178866e-05,0.4,64162,-0.000107763241549114,1.06505492485781,0
"beta[180]",0,0,0,0,0.00019741325025,0.0191179243539219,NA,7.91182163403749e-05,0.4,58389,-0.000146781731017534,1.05892012637006,0
